num; time; bmp_temp; bmp_press; bmp_humidity; bmp_height; photorez; state
716;384591;2846;99459;47;-0.214682;47.212452;0
717;385097;2846;99454;47;0.172980;59.024055;0
718;385667;2847;99460;47;-0.347449;44.520378;0
719;386212;2847;99456;47;0.030856;40.323021;0
720;386716;2847;99455;47;0.066443;45.682972;0
721;387287;2848;99456;47;-0.020654;51.065350;0
722;387953;2847;99454;47;0.150720;46.739655;0
723;388512;2848;99458;47;-0.160427;55.805763;0
724;388966;2848;99458;47;-0.129521;60.993660;0
725;389460;2849;99461;47;-0.415850;75.325912;0
726;390030;2849;99460;47;-0.329224;72.573463;0
727;390522;2849;99460;47;-0.329224;74.451279;0
728;391170;2849;99461;47;-0.390095;88.112968;0
729;391650;2849;99461;47;-0.390095;99.746391;0
730;392154;2850;99460;47;-0.310275;105.076096;0
731;392815;2850;99462;47;-0.459408;101.277710;0
732;393259;2850;99461;47;-0.412354;121.084351;0
733;393876;2850;99461;47;-0.442790;109.846992;0
734;394372;2851;99462;47;-0.508585;116.030479;0
735;394918;2852;99467;47;-0.893232;122.034477;0
736;395567;2852;99463;47;-0.573441;125.492516;0
737;396022;2851;99463;47;-0.587015;131.388474;0
738;396615;2852;99463;47;-0.552140;136.227463;0
739;397096;2852;99460;47;-0.331371;139.929901;0
740;397702;2854;99461;47;-0.411210;105.076096;0
741;398201;2854;99461;47;-0.411210;112.006737;0
742;398717;2855;99461;48;-0.407932;81.135384;0
743;399312;2855;99462;48;-0.452181;90.505936;0
744;399911;2856;99462;48;-0.528268;59.024055;0
745;400353;2856;99460;48;-0.319890;51.310352;0
746;400911;2856;99459;48;-0.200012;49.484943;0
747;401457;2858;99458;48;-0.195311;56.698841;0
748;402077;2858;99458;48;-0.177973;50.576847;0
749;402623;2859;99462;48;-0.501784;55.805763;0
750;403079;2859;99460;48;-0.291994;55.551746;0
751;403636;2859;99459;47;-0.225725;60.070904;0
752;404140;2859;99458;47;-0.189892;61.523808;0
753;404685;2859;99458;47;-0.189892;62.056046;0
754;405190;2860;99460;47;-0.364786;67.217651;0
755;405693;2861;99461;47;-0.442041;66.252403;0
756;406198;2861;99462;47;-0.460998;65.977814;0
757;406817;2862;99461;47;-0.427024;74.305992;0
758;407364;2862;99458;47;-0.125195;87.322815;0
759;407819;2862;99461;47;-0.383462;82.660240;0
760;408377;2863;99463;47;-0.573806;86.536453;0
761;408893;2863;99462;47;-0.463039;97.724869;0
762;409438;2864;99459;47;-0.203587;101.277710;0
763;409942;2864;99459;47;-0.203587;114.374252;0
764;410458;2864;99458;47;-0.188345;125.492516;0
765;410963;2865;99461;48;-0.420148;110.205254;0
766;411489;2865;99461;48;-0.419684;120.705536;0
767;412084;2866;99461;48;-0.403722;131.388474;0
768;412580;2866;99460;48;-0.349389;134.804688;0
769;413097;2867;99460;48;-0.362932;143.907364;0
770;413691;2866;99459;48;-0.271158;161.241943;0
771;414201;2867;99463;48;-0.605758;154.504227;0
772;414704;2867;99463;48;-0.605758;161.698074;0
773;415222;2867;99461;48;-0.382346;183.412964;0
774;415725;2868;99460;48;-0.292162;167.942581;0
775;416233;2868;99463;48;-0.553018;185.164200;0
776;416772;2868;99461;48;-0.417872;195.927643;0
777;417263;2868;99462;48;-0.462834;181.178787;0
778;417870;2869;99459;48;-0.255322;185.666794;0
779;418325;2869;99460;48;-0.360697;187.433502;0
780;418870;2869;99460;48;-0.360697;250.339157;0
781;419427;2870;99458;48;-0.125047;277.752319;0
782;419931;2872;99461;48;-0.402479;330.203949;0
783;420540;2872;99458;48;-0.147869;282.964905;0
784;421007;2873;99460;48;-0.321848;291.838074;0
785;421523;2873;99456;48;0.006981;306.160004;0
786;422131;2874;99459;48;-0.216841;316.432434;0
787;422585;2874;99459;48;-0.201393;309.172607;0
788;423078;2875;99459;48;-0.248104;298.007721;0
789;423647;2877;99459;48;-0.279640;296.910797;0
790;424140;2877;99459;48;-0.279640;296.181519;0
791;424758;2878;99461;48;-0.450030;291.838074;0
792;425307;2879;99457;48;-0.110590;292.197906;0
793;425762;2879;99460;48;-0.359984;284.368896;0
794;426345;2880;99460;48;-0.326401;279.827545;0
795;426837;2881;99457;48;-0.065670;279.134338;0
796;427444;2881;99461;48;-0.450897;275.347778;0
797;427899;2882;99460;48;-0.318726;270.591217;0
798;428445;2883;99460;48;-0.354478;269.244934;0
799;429003;2883;99461;48;-0.444130;263.585419;0
800;430052;2884;99460;48;-0.337694;256.730682;0
801;430658;2885;99461;48;-0.421445;252.879990;0
802;431165;2886;99460;48;-0.289255;251.606979;0
803;431679;2887;99458;48;-0.193857;248.761627;0
804;432326;2887;99460;48;-0.306222;241.608505;0
805;432791;2888;99460;48;-0.305921;240.075623;0
806;433296;2888;99459;48;-0.254584;235.222290;0
807;433879;2889;99458;48;-0.145094;230.743423;0
808;434384;2889;99457;48;-0.090273;227.501831;0
809;435005;2890;99459;48;-0.249429;224.006241;0
810;435576;2890;99459;48;-0.243973;201.211487;0
811;436029;2891;99459;48;-0.256844;218.273300;0
812;436707;2892;99459;48;-0.206099;208.238571;0
813;437173;2892;99457;48;-0.071161;210.713577;0
814;437796;2892;99458;48;-0.145362;216.857941;0
815;438317;2892;99458;48;-0.145362;217.140472;0
816;438877;2893;99459;48;-0.244993;222.850433;0
817;439437;2894;99462;48;-0.516227;194.883347;0
818;439968;2895;99462;48;-0.470621;185.164200;0
819;440589;2896;99462;49;-0.529647;184.913300;0
820;441055;2897;99461;49;-0.423921;176.283691;0
821;441568;2897;99461;49;-0.388785;166.308014;0
822;442213;2898;99460;48;-0.356482;165.378937;0
823;442781;2899;99460;48;-0.346313;165.610855;0
824;443387;2899;99462;48;-0.453524;161.926468;0
825;444015;2900;99464;48;-0.642980;161.926468;0
826;444468;2900;99461;48;-0.444702;160.786697;0
827;445040;2900;99462;48;-0.501657;158.073547;0
828;445664;2902;99463;48;-0.566581;157.400146;0
829;446222;2902;99461;48;-0.443719;155.613831;0
830;446689;2902;99461;49;-0.424474;155.836349;0
831;447205;2902;99461;48;-0.380267;153.620453;0
832;447791;2903;99460;48;-0.337974;148.388214;0
833;448411;2903;99464;48;-0.669663;154.061920;0
834;448879;2903;99464;48;-0.669663;151.863022;0
835;449394;2903;99462;48;-0.518932;163.761597;0
836;449979;2904;99465;48;-0.750803;142.643524;0
837;450675;2905;99463;48;-0.573550;149.468384;0
838;451128;2906;99463;48;-0.588324;149.685043;0
839;451655;2906;99461;48;-0.384870;155.391495;0
840;452172;2906;99464;48;-0.624359;149.468384;0
841;452756;2906;99461;48;-0.386550;149.035690;0
842;453270;2906;99460;48;-0.341561;158.298462;0
843;453784;2908;99462;48;-0.455813;162.383911;0
844;454298;2908;99460;48;-0.294659;171.958649;0
845;454825;2908;99460;48;-0.294659;164.684448;0
846;455446;2909;99463;48;-0.549364;157.848846;0
847;455924;2910;99460;48;-0.364804;154.282959;0
848;456441;2911;99464;48;-0.623318;153.179825;0
849;457000;2911;99461;48;-0.392423;157.176102;0
850;457585;2911;99461;48;-0.413013;160.786697;0
851;458087;2912;99463;48;-0.564419;148.388214;0
852;458721;2913;99463;48;-0.596289;164.222565;0
853;459172;2914;99464;48;-0.637562;163.761597;0
854;459702;2915;99466;48;-0.805647;157.400146;0
855;460366;2917;99465;48;-0.716284;159.426224;0
856;460820;2917;99464;48;-0.698355;182.666000;0
857;461466;2918;99464;48;-0.702259;157.848846;0
858;461921;2918;99464;48;-0.702259;160.786697;0
859;462587;2918;99465;48;-0.775648;157.624390;0
860;463108;2918;99465;48;-0.775648;158.073547;0
861;463623;2919;99465;48;-0.731981;164.684448;0
862;464285;2918;99461;48;-0.440088;158.298462;0
863;464750;2920;99461;48;-0.435541;174.111771;0
864;465356;2920;99462;49;-0.534141;156.059113;0
865;465951;2920;99462;49;-0.508041;220.552689;0
866;466478;2920;99462;49;-0.498189;196.189377;0
867;467099;2921;99460;49;-0.357239;211.266602;0
868;467620;2921;99461;49;-0.400988;159.426224;0
869;468136;2921;99462;48;-0.475986;177.742249;0
870;468722;2922;99459;48;-0.233488;164.453384;0
871;469225;2922;99461;48;-0.404075;166.308014;0
872;469862;2923;99466;48;-0.807005;166.540848;0
873;470419;2923;99464;48;-0.653186;214.888306;0
874;470874;2923;99462;48;-0.466789;190.746841;0
875;471460;2924;99462;48;-0.466417;243.767761;0
876;471964;2924;99462;48;-0.466417;232.825104;0
877;472629;2924;99464;48;-0.662299;181.673569;0
878;473109;2924;99464;48;-0.662299;167.474442;0
879;473637;2924;99467;48;-0.887296;165.378937;0
880;474313;2925;99462;48;-0.486191;159.426224;0
881;474764;2925;99464;48;-0.664127;174.111771;0
882;475384;2926;99464;48;-0.672353;166.773911;0
883;475893;2926;99466;48;-0.813316;158.974472;0
884;476408;2926;99465;48;-0.772208;169.588272;0
885;477071;2926;99463;48;-0.590070;157.848846;0
886;477579;2927;99464;48;-0.672856;156.728668;0
887;478081;2927;99465;47;-0.745725;158.298462;0
888;478636;2927;99465;47;-0.784764;146.243317;0
889;479258;2929;99463;47;-0.559432;211.266602;0
890;479725;2929;99465;47;-0.781055;157.848846;0
891;480254;2929;99464;47;-0.693184;155.613831;0
892;480761;2929;99464;47;-0.693184;171.720581;0
893;481302;2930;99464;47;-0.624257;167.240738;0
894;481806;2931;99462;47;-0.470460;165.610855;0
895;482375;2932;99465;47;-0.744428;170.060516;0
896;482934;2932;99463;47;-0.558823;158.073547;0
897;483463;2933;99461;47;-0.402440;150.989319;0
898;484099;2933;99463;47;-0.583340;149.468384;0
899;484563;2933;99462;47;-0.479588;144.541992;0
900;485105;2933;99464;48;-0.686655;170.060516;0
901;485622;2934;99464;48;-0.696122;174.833649;0
902;486136;2934;99464;48;-0.696122;164.222565;0
903;486653;2934;99465;48;-0.763459;146.670654;0
904;487221;2935;99462;48;-0.508460;142.223862;0
905;487737;2934;99461;48;-0.422677;148.388214;0
906;488278;2935;99465;48;-0.789235;155.391495;0
907;488887;2935;99464;48;-0.646057;150.989319;0
908;489352;2936;99465;48;-0.762675;140.553131;0
909;489923;2937;99466;48;-0.833892;139.101654;0
910;490438;2936;99463;49;-0.592976;142.014313;0
911;491073;2937;99467;49;-0.879376;146.243317;0
912;491527;2938;99465;49;-0.743119;143.274551;0
913;492099;2938;99465;49;-0.745257;140.761292;0
914;492616;2938;99465;49;-0.745257;151.425751;0
915;493158;2938;99467;49;-0.914131;136.227463;0
916;493768;2938;99468;49;-0.984870;140.761292;0
917;494236;2938;99464;49;-0.652629;132.989227;0
918;494766;2939;99468;49;-0.989619;141.804993;0
919;495282;2938;99465;49;-0.783381;145.603745;0
920;495811;2939;99466;48;-0.831000;153.841080;0
921;496327;2938;99462;48;-0.467912;170.296982;0
922;496896;2939;99464;48;-0.658714;166.540848;0
923;497410;2940;99468;48;-1.023140;152.959824;0
924;498028;2941;99466;48;-0.812255;140.345184;0
925;498612;2941;99466;48;-0.846540;123.564140;0
926;499063;2941;99466;48;-0.846540;127.830772;0
927;499634;2941;99467;48;-0.891582;123.180649;0
928;500149;2942;99466;48;-0.813586;118.634888;0
929;500824;2942;99464;48;-0.674703;119.761665;0
930;501357;2942;99463;48;-0.603962;147.313202;0
931;501921;2943;99464;48;-0.633154;136.227463;0
932;502454;2944;99465;48;-0.757926;169.116943;0
933;503379;2945;99463;48;-0.616052;138.895081;0
934;503986;2944;99462;48;-0.502435;143.696213;0
935;504496;2945;99466;48;-0.813274;122.225105;0
936;505000;2945;99466;48;-0.813274;109.310867;0
937;505595;2946;99466;48;-0.857876;110.564194;0
938;506103;2946;99466;48;-0.818008;119.197472;0
939;506596;2947;99465;48;-0.711712;124.140739;0
940;507165;2947;99463;48;-0.560810;120.138680;0
941;507658;2947;99466;48;-0.802606;125.492516;0
942;508162;2948;99470;48;-1.144732;119.761665;0
943;508807;2948;99467;48;-0.924388;137.659760;0
944;509249;2949;99468;48;-1.006284;144.118698;0
945;509778;2948;99464;48;-0.639715;129.207092;0
946;510269;2948;99464;48;-0.639715;121.274010;0
947;510814;2949;99468;48;-1.010581;123.564140;0
948;511319;2949;99466;48;-0.805218;116.215363;0
949;511823;2949;99469;48;-1.083896;118.260712;0
950;512420;2950;99465;48;-0.784647;123.756165;0
951;512874;2949;99466;48;-0.863948;118.260712;0
952;513543;2950;99469;48;-1.088623;142.643524;0
953;514075;2949;99466;48;-0.867383;111.464500;0
954;514580;2949;99467;48;-0.933842;116.215363;0
955;515174;2949;99465;48;-0.776919;103.858940;0
956;515684;2949;99466;48;-0.803937;121.653885;0
957;516175;2949;99466;48;-0.803937;150.118958;0
958;516746;2950;99467;48;-0.927416;123.372307;0
959;517238;2950;99466;48;-0.852818;122.415863;0
960;517846;2950;99467;48;-0.885833;114.008118;0
961;518446;2949;99468;48;-0.963853;139.515381;0
962;518901;2950;99466;48;-0.850676;154.504227;0
963;519562;2950;99467;48;-0.881548;226.040237;0
964;520016;2950;99464;48;-0.682186;227.795044;0
965;520665;2950;99469;48;-1.087331;202.817032;0
966;521171;2950;99467;48;-0.931700;165.843002;0
967;521676;2950;99464;47;-0.700618;141.386902;0
968;522221;2950;99466;47;-0.816380;166.773911;0
969;522738;2950;99465;47;-0.722911;166.075409;0
970;523345;2950;99471;47;-1.239539;173.392014;0
971;523811;2950;99471;47;-1.239539;161.241943;0
972;524316;2949;99465;47;-0.758059;175.316071;0
973;524807;2950;99466;47;-0.866973;162.155075;0
974;525366;2950;99464;47;-0.699765;186.422485;0
975;525871;2950;99468;47;-1.001594;166.308014;0
976;526491;2950;99469;47;-1.080055;174.592789;0
977;526933;2950;99470;47;-1.177806;171.958649;0
978;527450;2950;99470;47;-1.146921;229.560501;0
979;527966;2950;99470;47;-1.146921;252.561234;0
980;528459;2950;99471;47;-1.280271;215.168823;0
981;528986;2951;99473;47;-1.463768;200.146332;0
982;529491;2950;99469;47;-1.096341;195.144028;0
983;530121;2951;99470;47;-1.164954;200.678375;0
984;530719;2951;99466;47;-0.842544;194.622925;0
985;531186;2951;99468;47;-0.993893;228.382324;0
986;531793;2951;99469;47;-1.119937;222.562195;0
987;532290;2951;99469;47;-1.048772;279.827545;0
988;532794;2951;99465;47;-0.764511;277.752319;0
989;533285;2951;99465;47;-0.764511;295.090454;0
990;533814;2951;99467;47;-0.942862;302.059875;0
991;534359;2950;99467;47;-0.896984;280.174683;0
992;534917;2950;99466;47;-0.862258;285.425781;0
993;535514;2951;99467;47;-0.957016;329.402802;0
994;535969;2951;99468;47;-1.044048;344.931091;0
995;536617;2951;99469;47;-1.101928;379.396179;0
996;537126;2951;99469;47;-1.056481;362.435883;0
997;537733;2951;99468;47;-0.966877;375.764709;0
998;538279;2952;99467;47;-0.947163;335.048340;0
999;538746;2952;99465;47;-0.760230;362.435883;0
1000;539302;2952;99462;47;-0.493972;410.663239;0
1001;539860;2951;99465;47;-0.733645;475.258362;0
1002;540352;2951;99465;47;-0.733645;544.344299;0
1003;540868;2951;99466;47;-0.810819;588.135437;0
1004;541475;2952;99465;47;-0.777809;453.572754;0
1005;542019;2953;99464;47;-0.685629;463.453888;0
1006;542488;2952;99461;47;-0.408219;509.493408;0
1007;542991;2953;99466;47;-0.839554;508.881927;0
1008;543562;2953;99469;47;-1.062506;496.812225;0
1009;544067;2953;99464;47;-0.701923;493.841461;0
1010;544613;2953;99465;47;-0.724647;495.621643;0
1011;545128;2953;99465;47;-0.724647;498.005676;0
1012;545633;2954;99467;47;-0.954034;499.801453;0
1013;546239;2953;99467;47;-0.911156;474.121002;0
1014;546736;2953;99463;48;-0.555284;441.254852;0
1015;547240;2954;99465;48;-0.744370;451.406036;0
1016;547846;2954;99464;48;-0.689057;476.969543;0
1017;548315;2954;99465;48;-0.720787;457.937775;0
1018;548922;2954;99463;48;-0.570717;450.865875;0
1019;549431;2954;99465;48;-0.779099;436.526398;0
1020;549923;2955;99468;48;-0.961323;426.708771;0
1021;550583;2955;99465;48;-0.767522;431.331665;0
1022;551129;2955;99468;48;-1.021779;431.848358;0
1023;551572;2955;99468;48;-1.021779;436.004150;0
1024;552100;2956;99466;48;-0.807818;451.946747;0
1025;552592;2956;99466;48;-0.830115;523.142273;0
1026;553109;2955;99466;48;-0.816828;508.881927;0
1027;553625;2956;99465;48;-0.747361;504.623108;0
1028;554183;2956;99466;48;-0.791527;507.052094;0
1029;554740;2956;99467;49;-0.933448;508.881927;0
1030;555245;2956;99464;49;-0.666317;507.661255;0
1031;555924;2956;99464;49;-0.659027;457.389862;0
1032;556422;2957;99468;49;-1.040637;454.660126;0
1033;556935;2957;99468;49;-1.040637;464.565155;0
1034;557542;2956;99463;49;-0.606714;492.067932;0
1035;557997;2956;99463;49;-0.606714;505.229218;0
1036;558501;2957;99469;49;-1.103233;469.599396;0
1037;559059;2958;99465;49;-0.750773;452.488098;0
1038;559563;2957;99463;49;-0.604559;444.967957;0
1039;560186;2958;99466;49;-0.830956;433.402191;0
1040;560732;2956;99464;49;-0.626439;431.848358;0
1041;561175;2957;99464;49;-0.652155;453.572754;0
1042;561745;2958;99465;49;-0.748627;449.249573;0
1043;562238;2958;99465;49;-0.748627;437.049286;0
1044;562886;2958;99464;49;-0.621262;429.785217;0
1045;563354;2958;99464;49;-0.621262;440.199707;0
1046;563857;2959;99463;49;-0.620396;451.946747;0
1047;564374;2959;99464;49;-0.690277;466.237122;0
1048;564889;2959;99465;49;-0.734889;468.475891;0
1049;565484;2959;99466;49;-0.811635;490.300995;0
1050;565951;2959;99465;49;-0.764905;485.621002;0
1051;566457;2960;99463;49;-0.613516;515.031250;0
1052;567063;2960;99461;49;-0.425252;507.052094;0
1053;567560;2960;99461;49;-0.425252;490.889252;0
1054;568064;2961;99464;49;-0.667518;502.206238;0
1055;568634;2960;99464;49;-0.621233;457.937775;0
1056;569126;2961;99465;49;-0.710823;478.113892;0
1057;569733;2961;99464;49;-0.631061;518.758118;0
1058;570291;2962;99464;49;-0.626321;520.006714;0
1059;570747;2962;99463;49;-0.604020;541.073975;0
1060;571276;2961;99462;49;-0.469812;516.270386;0
1061;571768;2962;99464;49;-0.683337;478.113892;0
1062;572314;2962;99468;49;-0.980513;442.312561;0
1063;572884;2962;99460;49;-0.350140;427.731873;0
1064;573389;2962;99460;49;-0.350140;415.115326;0
1065;573995;2962;99463;49;-0.567560;415.115326;0
1066;574450;2962;99464;49;-0.696199;419.112244;0
1067;575621;2964;99466;49;-0.848390;405.771118;0
1068;576130;2963;99463;49;-0.579948;426.708771;0
1069;576646;2964;99464;49;-0.661837;420.620941;0
1070;577241;2964;99466;49;-0.842820;403.830109;0
1071;577749;2963;99464;49;-0.702170;414.618347;0
1072;578327;2964;99464;49;-0.636114;416.111053;0
1073;578897;2963;99465;49;-0.730040;321.878082;0
1074;579389;2964;99465;49;-0.740754;313.357422;0
1075;579894;2964;99465;49;-0.740754;319.534058;0
1076;580554;2964;99465;49;-0.710286;309.550995;0
1077;580998;2964;99465;49;-0.710286;306.160004;0
1078;581604;2964;99468;49;-0.988167;310.308990;0
1079;582048;2965;99466;49;-0.874088;322.662811;0
1080;582605;2965;99467;49;-0.886950;347.443085;0
1081;583121;2965;99467;49;-0.948684;347.023254;0
1082;583636;2965;99466;49;-0.869342;337.903748;0
1083;584244;2965;99469;49;-1.073901;326.612366;0
1084;584742;2966;99464;49;-0.684931;317.205261;0
1085;585247;2966;99464;49;-0.684931;319.534058;0
1086;585852;2966;99466;49;-0.790422;318.756134;0
1087;586308;2965;99465;49;-0.777137;323.449371;0
1088;586811;2966;99465;49;-0.750084;326.612366;0
1089;587370;2966;99464;49;-0.667773;318.367798;0
1090;587873;2966;99466;49;-0.794689;310.308990;0
1091;588402;2966;99464;49;-0.636029;337.085632;0
1092;589010;2967;99467;49;-0.883870;344.097504;0
1093;589465;2967;99467;49;-0.895006;351.667114;0
1094;589981;2967;99467;49;-0.895006;368.156281;0
1095;590474;2968;99467;49;-0.900965;345.348572;0
1096;590990;2967;99466;49;-0.823376;337.494476;0
1097;591536;2968;99467;49;-0.933980;335.048340;0
1098;592184;2968;99468;49;-0.975591;317.979889;0
1099;592729;2968;99465;49;-0.762457;304.290314;0
1100;593207;2969;99467;49;-0.927076;297.641663;0
1101;593941;2969;99467;50;-0.952797;300.580811;0
1102;594396;2969;99466;49;-0.800546;303.917572;0
1103;595003;2969;99468;50;-1.029997;327.805634;0
1104;595445;2969;99462;50;-0.480180;389.555634;0
1105;595962;2970;99465;50;-0.744304;443.372833;0
1106;596507;2970;99464;49;-0.624681;443.372833;0
1107;597065;2970;99464;49;-0.624681;462.345367;0
1108;597556;2970;99467;49;-0.928730;465.121765;0
1109;598088;2971;99466;49;-0.835634;460.136200;0
1110;598734;2971;99466;49;-0.791867;476.398529;0
1111;599203;2971;99464;49;-0.682490;476.398529;0
1112;599809;2971;99464;49;-0.644752;359.823853;0
1113;600253;2972;99465;49;-0.756659;406.744934;0
1114;600810;2972;99467;49;-0.901581;289.687042;0
1115;601315;2972;99465;49;-0.776349;180.438461;0
1116;601963;2972;99469;49;-1.057718;202.817032;0
1117;602408;2971;99463;49;-0.580828;302.059875;0
1118;602937;2971;99463;49;-0.580828;462.899261;0
1119;603585;2973;99464;49;-0.622308;406.744934;0
1120;604040;2973;99464;49;-0.622308;241.301300;0
1121;604647;2975;99466;49;-0.872682;350.394989;0
1122;605102;2975;99466;49;-0.844810;381.682739;0
1123;605660;2974;99463;49;-0.586620;419.112244;0
1124;606205;2974;99465;49;-0.744923;401.898102;0
1125;606854;2973;99464;49;-0.651069;414.618347;0
1126;607299;2974;99467;49;-0.885590;405.284943;0
1127;607828;2975;99467;48;-0.883810;405.771118;0
1128;608434;2974;99466;48;-0.814416;403.346222;0
1129;608890;2974;99466;48;-0.814416;398.538544;0
1130;609394;2975;99466;48;-0.852526;400.454956;0
1131;609939;2975;99467;48;-0.940444;400.935486;0
1132;610469;2975;99466;48;-0.825024;397.107117;0
1133;611074;2976;99466;48;-0.851111;404.314484;0
1134;611583;2976;99467;48;-0.957926;405.284943;0
1135;612075;2977;99466;48;-0.857934;402.380249;0
1136;612706;2977;99465;48;-0.785864;398.060852;0
1137;613253;2978;99466;48;-0.870737;399.016846;0
1138;613695;2978;99470;48;-1.185515;395.206146;0
1139;614265;2977;99466;48;-0.832578;413.626038;0
1140;614757;2977;99466;48;-0.832578;441.254852;0
1141;615365;2978;99466;48;-0.852677;474.689331;0
1142;615821;2979;99466;48;-0.846637;502.809296;0
1143;616325;2980;99467;48;-0.930611;507.661255;0
1144;616884;2979;99467;48;-0.889940;508.271301;0
1145;617387;2980;99467;48;-0.894962;554.952026;0
1146;618080;2981;99468;48;-0.976424;534.596069;0
1147;618576;2981;99465;48;-0.758946;526.931030;0
1148;619085;2981;99467;48;-0.883293;525.033020;0
1149;619629;2982;99469;48;-1.081804;525.664917;0
1150;620176;2982;99467;48;-0.941961;533.952820;0
1151;620772;2983;99470;47;-1.209976;528.836304;0
1152;621240;2983;99470;47;-1.209976;532.028015;0
1153;621743;2983;99467;47;-0.900260;501.002350;0
1154;622302;2984;99471;47;-1.247651;534.596069;0
1155;622962;2984;99470;47;-1.176409;541.073975;0
1156;623508;2984;99470;47;-1.182872;525.033020;0
1157;623963;2984;99471;47;-1.289216;517.512756;0
1158;624455;2984;99467;47;-0.925418;547.635742;0
1159;625015;2984;99468;47;-1.003058;504.623108;0
1160;625519;2985;99469;47;-1.056231;498.603485;0
1161;626126;2984;99466;47;-0.815178;502.809296;0
1162;626568;2984;99466;47;-0.815178;489.126678;0
1163;627138;2985;99464;47;-0.692835;501.002350;0
1164;627799;2986;99464;46;-0.685042;508.271301;0
1165;628241;2986;99464;46;-0.685042;481.563751;0
1166;628858;2987;99467;46;-0.925193;448.175323;0
1167;629300;2987;99467;46;-0.947013;438.621674;0
1168;629859;2988;99468;46;-1.034033;448.712158;0
1169;630404;2988;99468;46;-0.990236;433.921295;0
1170;630909;2988;99467;46;-0.951247;448.712158;0
1171;631557;2988;99466;46;-0.852119;417.608978;0
1172;632012;2989;99467;46;-0.892767;401.898102;0
1173;632618;2989;99469;46;-1.102972;426.198181;0
1174;633140;2989;99467;45;-0.929599;461.239349;0
1175;633645;2989;99467;45;-0.929599;509.493408;0
1176;634252;2990;99468;45;-0.982274;469.037323;0
1177;634748;2990;99464;45;-0.659655;365.505737;0
1178;635240;2990;99468;45;-1.013547;248.447098;0
1179;635810;2990;99464;45;-0.628707;262.268250;0
1180;636302;2990;99463;45;-0.563178;314.891571;0
1181;636806;2989;99465;45;-0.739962;333.426483;0
1182;637498;2991;99466;45;-0.827721;302.430634;0
1183;637942;2991;99466;45;-0.802419;395.206146;0
1184;638484;2992;99465;45;-0.767982;432.365723;0
1185;638976;2992;99465;45;-0.767982;480.987000;0
1186;639522;2992;99465;44;-0.750808;438.096985;0
1187;640080;2992;99464;44;-0.625126;393.786224;0
1188;640584;2992;99465;44;-0.775283;401.898102;0
1189;641191;2992;99464;44;-0.670080;382.601135;0
1190;641646;2992;99461;44;-0.432395;381.224396;0
1191;642163;2993;99462;44;-0.500999;338.313477;0
1192;642679;2993;99465;44;-0.709478;383.521484;0
1193;643185;2994;99467;44;-0.932464;368.156281;0
1194;643689;2994;99467;44;-0.932464;347.023254;0
1195;644259;2994;99465;44;-0.730779;377.576324;0
1196;644752;2994;99462;44;-0.465215;304.290314;0
1197;645370;2994;99466;44;-0.804938;378.485229;0
1198;645916;2995;99462;44;-0.531971;306.910767;0
1199;646370;2995;99463;44;-0.611272;321.486359;0
1200;647488;2996;99464;45;-0.640791;630.390198;0
1201;647980;2996;99466;45;-0.795176;694.684753;0
1202;648538;2997;99465;45;-0.722559;800.247559;0
1203;649042;2997;99463;45;-0.545746;742.955322;0
1204;649691;2998;99464;45;-0.660634;697.269653;0
1205;650158;2998;99464;45;-0.660634;762.774841;0
1206;650662;2998;99465;46;-0.775629;578.940674;0
1207;651310;2998;99462;46;-0.508709;286.132263;0
1208;651807;2998;99465;46;-0.763594;296.181519;0
1209;652415;2998;99464;46;-0.691900;646.799866;0
1210;652974;2999;99467;46;-0.928157;712.126892;0
1211;653428;3000;99466;46;-0.850390;868.464539;0
1212;653975;3001;99466;46;-0.871258;983.354980;0
1213;654532;3001;99465;46;-0.772504;717.457703;0
1214;655127;3001;99466;47;-0.839993;1425.463867;0
1215;655582;3002;99466;47;-0.813234;289.329865;0
1216;656201;3001;99464;47;-0.644762;508.881927;0
1217;656699;3001;99464;47;-0.644762;329.402802;0
1218;657216;3000;99465;47;-0.759054;479.261047;0
1219;657823;3001;99466;47;-0.804405;698.998901;0
1220;658278;3004;99465;47;-0.717099;725.540771;0
1221;658783;3005;99465;47;-0.723750;867.345886;0
1222;659340;3007;99468;47;-0.966373;730.988342;0
1223;659936;3007;99465;47;-0.715783;732.814636;0
1224;660493;3006;99464;47;-0.642164;562.373474;0
1225;661038;3006;99464;47;-0.684116;543.033630;0
1226;661508;3006;99465;47;-0.775172;587.422485;0
1227;662065;3007;99463;47;-0.610241;776.333618;0
1228;662570;3007;99463;47;-0.610241;709.478699;0
1229;663188;3007;99467;47;-0.905355;684.455444;0
1230;663632;3008;99463;47;-0.561537;701.602051;0
1231;664279;3009;99468;47;-1.010509;721.935364;0
1232;664735;3010;99468;47;-0.991434;734.646423;0
1233;665248;3011;99466;46;-0.821885;719.244934;0
1234;665856;3013;99467;46;-0.953676;716.566040;0
1235;666310;3013;99467;46;-0.899405;759.905762;0
1236;666815;3015;99470;46;-1.135521;754.205750;0
1237;667343;3016;99465;45;-0.707073;776.333618;0
1238;667848;3016;99465;45;-0.707073;780.259766;0
1239;668442;3017;99467;45;-0.890557;777.312927;0
1240;668951;3018;99469;45;-1.061186;778.293701;0
1241;669443;3018;99467;45;-0.915558;798.221497;0
1242;669974;3018;99466;45;-0.806472;726.445312;0
