1783;185027;-66;46;731;635;4371;3751;276;512;-510
1784;185136;-154;55;1011;592;4977;3933;244;493;-492
1785;185272;-138;115;1192;-99;5055;3511;256;498;-495
1786;185382;-498;-87;1080;-4;4440;3761;317;592;-541
1787;185571;-167;147;582;852;4440;4355;230;551;-515
1788;185681;12;133;711;500;4796;4406;191;538;-493
1789;185817;-267;53;1139;287;4997;3930;235;578;-512
1790;185939;-367;-132;1374;444;4888;3679;265;583;-524
1791;186130;-308;19;783;721;4279;3317;242;546;-505
1792;186240;-88;24;658;428;4126;4107;149;516;-469
1793;186376;-119;-80;1016;1483;4557;4301;84;450;-431
1794;186486;-34;182;1057;1221;4737;4200;70;333;-389
1795;186621;-57;444;952;-411;5216;2949;95;326;-396
1796;186731;-188;111;723;-473;5196;3134;188;457;-465
1797;186933;-139;118;991;238;4898;4148;198;509;-476
1798;187043;-167;-180;1322;571;4851;3745;221;551;-491
1799;187180;-211;61;823;-130;4778;2492;259;541;-493
1800;187290;-379;-122;928;653;5220;3197;281;564;-506
1801;187426;-159;25;806;1368;4163;4026;289;480;-486
1802;187548;-170;131;1138;738;4636;3956;218;377;-430
1803;187683;-284;346;1199;666;5039;4261;228;367;-434
1804;187793;-258;106;855;194;4721;3352;285;402;-460
1805;187983;-72;78;563;257;4762;4170;287;375;-448
1806;188093;124;81;815;-254;4796;3846;266;446;-466
1807;188296;-297;-205;1425;620;4556;3903;273;621;-510
1808;188408;-241;120;1084;1799;4377;3956;286;463;-481
1809;188543;-248;94;719;821;4541;3246;268;332;-436
1810;188653;-189;142;911;766;4175;4474;218;284;-396
1811;188801;-189;288;1111;162;4743;3961;187;308;-407
1812;188924;91;395;987;111;4035;3611;118;363;-398
1813;189059;-300;270;723;903;5407;4730;108;386;-409
1814;189170;23;153;617;572;4725;4184;139;385;-422
1815;189305;78;226;853;520;4997;4257;139;366;-412
1816;189416;-197;173;1250;156;4835;3526;187;415;-439
1817;189617;-89;71;968;180;4879;3112;220;410;-453
1818;189727;-218;93;760;776;4729;2993;266;394;-458
1819;189917;-152;189;1229;349;4814;3515;199;324;-419
1820;190027;-68;247;1137;-190;5076;3717;302;371;-464
1821;190163;-381;98;1085;-255;4398;3672;344;512;-518
1822;190286;-144;55;616;513;4113;3640;275;540;-508
1823;190422;49;159;676;1116;4617;4454;179;497;-477
1824;190532;-94;153;874;402;4883;3668;207;458;-474
1825;190667;-79;144;1379;252;4859;3590;214;463;-475
1826;190790;-268;-14;1072;-315;4918;3269;270;548;-524
1827;190979;-213;-6;704;680;4706;3914;286;559;-523
1828;191089;-43;-69;1020;679;4502;3564;268;543;-515
1829;191225;-333;99;1357;919;4527;3805;286;462;-491
1830;191335;-366;85;992;164;4761;4042;226;443;-471
1831;191471;-62;-80;587;350;4368;3866;150;499;-474
1832;191581;78;33;634;608;4774;4053;116;487;-452
1833;191783;296;56;1307;67;4599;4342;73;556;-464
1834;191893;-57;-78;1312;870;4906;3935;98;575;-475
1835;192029;-94;-25;977;766;4809;3309;125;480;-454
1836;192139;-81;11;682;798;4689;3339;146;424;-447
1837;192329;-95;146;1033;583;4564;3493;131;334;-419
1838;192439;-64;325;1049;635;4684;4476;127;315;-413
1839;192584;-351;411;983;525;5242;3534;139;331;-426
1840;192707;-149;303;647;785;4964;3983;194;296;-418
1841;192843;103;278;780;83;5104;4108;198;315;-435
1842;192954;-67;221;1087;-264;4866;3451;235;409;-474
1843;193143;-342;-44;1064;-84;4548;3195;269;567;-527
1844;193254;-220;-193;922;553;4637;3671;236;599;-523
1845;193389;-68;-78;765;739;4237;3528;184;544;-493
1846;193511;-157;64;1007;748;4520;3914;136;484;-465
1847;193659;-129;53;1154;86;4737;3809;113;541;-479
1848;193769;-162;36;1011;601;4740;4018;91;551;-468
1849;193905;-81;125;711;1023;4698;4054;105;499;-460
1850;194016;69;215;714;831;4831;4286;96;438;-438
1851;194164;35;122;1010;-11;5005;3478;112;489;-459
1852;194274;-256;6;1189;514;4747;3501;140;517;-476
1853;194463;-68;55;996;672;4790;3403;136;432;-447
1854;194573;-232;49;803;730;5018;3455;188;416;-462
1855;194763;-128;201;1020;655;4698;3634;190;328;-425
1856;194885;-185;153;1123;-142;4919;3344;206;371;-451
1857;195034;-425;105;886;648;4672;3777;236;435;-477
1858;195144;-123;151;724;697;4741;3975;226;408;-465
1859;195280;-10;128;786;256;5073;3990;247;407;-467
1860;195389;-142;3;1009;121;4956;3762;270;457;-489
1861;195525;-255;100;1253;751;4777;3781;277;473;-491
1862;195647;-284;8;1037;446;4788;3430;287;451;-492
1863;195783;-246;5;871;892;4756;3543;290;393;-470
1864;195906;-84;41;739;461;4695;3479;302;368;-468
1865;196042;-304;49;1053;352;4758;3566;301;381;-477
1866;196237;-391;109;1015;538;4824;4082;276;401;-482
1867;196373;-268;155;839;754;4789;4160;270;370;-465
1868;196483;-36;181;711;486;4681;4165;271;362;-471
1869;196672;-47;168;957;428;4717;4023;249;408;-471
1870;196782;-333;89;1300;345;4904;3664;249;420;-473
1871;196918;-76;-14;987;562;4618;3438;257;434;-485
1872;197029;-385;0;913;716;4971;3584;276;406;-477
1873;197167;-72;-10;675;461;4649;2564;265;395;-471
1874;197289;-141;88;1151;841;4976;3661;260;331;-449
1875;197425;-404;185;1191;117;5172;3979;290;352;-467
1876;197559;-302;197;833;925;4787;4437;297;367;-471
1877;197695;-38;156;677;-15;4875;3964;306;399;-485
1878;197805;-27;73;862;438;4676;4197;284;427;-485
1879;197941;-316;94;1110;87;4610;3659;278;459;-498
1880;198051;-390;-67;1104;712;4741;3877;241;484;-488
1881;198187;-363;20;993;813;5311;3944;288;417;-490
1882;198297;-111;40;750;405;4733;3947;325;380;-479
1883;198445;-270;-97;971;551;5190;3962;337;420;-499
1884;198567;-281;87;1089;520;4732;4042;339;406;-497
1885;198703;-195;69;1151;-13;4938;3628;287;464;-501
1886;198825;-150;93;733;1260;4553;4270;307;425;-501
1887;198961;-68;224;690;693;4728;3898;301;310;-459
1888;199071;-198;177;936;118;4713;3435;313;353;-475
1889;199208;-222;74;1326;404;4887;3419;258;394;-473
1890;199318;-301;-46;916;351;4720;3191;290;414;-489
1891;199507;-268;61;877;664;4787;3037;330;358;-481
1892;199617;-156;72;814;734;4489;3591;332;319;-465
1893;199765;-242;145;1102;576;4627;4008;287;289;-443
1894;199887;32;207;1266;371;5148;4684;240;284;-429
1895;200035;-175;145;743;523;4557;4339;310;330;-463
1896;200159;-46;319;710;610;4610;4038;264;310;-440
1897;200295;-208;159;1030;111;4808;3457;269;348;-460
1898;200416;-136;110;1271;629;4294;3290;263;323;-451
1899;200552;-220;143;953;714;4964;3350;293;240;-435
1900;200661;-194;123;756;628;4585;3666;347;205;-425
1901;200797;-133;102;862;321;4692;3722;321;219;-425
1902;200908;-128;134;977;112;4898;3894;315;267;-444
1903;201044;-208;103;1252;760;5210;4043;340;324;-475
1904;201154;-442;206;949;519;4690;3954;402;258;-458
1905;201355;-80;149;589;-446;4755;4055;337;305;-463
1906;201477;-163;31;879;-27;4780;4390;330;490;-518
1907;201613;-264;32;1339;452;4743;3642;324;492;-517
1908;201725;-330;-61;1154;953;4556;3802;313;467;-506
1909;201861;-182;-29;927;1013;4507;3506;278;374;-471
1910;201971;-23;-36;656;1194;4526;2464;274;277;-437
1911;202107;-133;344;1147;931;4126;3673;280;90;-364
1912;202229;-457;134;1051;-247;4671;3215;263;170;-392
1913;202365;-265;268;947;668;4823;4401;257;197;-400
1914;202475;-247;228;721;359;5147;4254;258;213;-408
1915;202737;-315;45;1056;-295;4834;3459;285;346;-457
1916;202859;-267;-71;1384;689;5220;4115;267;428;-476
1917;202995;-185;-226;903;332;4698;3308;335;447;-496
1918;203105;-138;-45;805;1048;4671;3618;338;408;-494
1919;203254;-39;-20;758;125;4644;2624;345;373;-481
1920;203363;-418;-142;1245;935;4864;3993;374;381;-481
1921;203500;-461;195;1048;865;4729;4234;388;292;-466
1922;203610;-319;151;792;696;4587;4280;336;262;-441
1923;203745;-1;190;597;562;4739;4651;288;247;-426
1924;203856;-8;318;784;151;5531;5074;289;275;-430
1925;204045;-337;47;1203;281;4379;3611;307;396;-475
1926;204168;-25;64;1105;655;4565;3870;228;375;-451
1927;204357;-251;117;684;856;4673;3495;258;335;-444
1928;204467;-61;253;1013;216;4559;3379;219;328;-426
1929;204615;-469;-336;1393;123;4619;2610;246;452;-477
1930;204725;-163;152;950;1318;4334;3932;179;359;-431
1931;204862;-240;94;585;9;5175;3852;169;381;-432
1932;204972;-11;125;643;442;4794;4745;180;420;-451
1933;205108;-211;-24;1034;301;4882;3493;207;464;-474
1934;205230;-142;58;1334;734;4426;3666;191;439;-452
1935;205443;4;-227;898;913;5069;3997;204;470;-471
1936;205553;-161;-23;819;760;4701;3842;256;384;-453
1937;205690;-52;-30;928;437;4331;3943;213;380;-445
1938;205800;-271;60;968;399;4937;4065;191;393;-444
1939;205936;-251;13;1055;222;5247;3634;213;423;-461
1940;206046;-293;83;866;600;5229;4499;297;425;-482
1941;206236;-86;59;752;36;4905;4871;357;504;-516
1942;206347;-150;-38;1106;250;4620;3849;355;545;-521
1943;206482;-375;-77;1370;1303;4553;3989;339;506;-508
1944;206592;-90;82;1055;455;4487;3147;319;424;-481
1945;206782;-254;45;744;1450;4224;3440;361;365;-471
1946;206904;-81;129;874;343;4390;3399;297;266;-428
1947;207040;-348;-46;1028;-5;4666;4126;236;362;-447
1948;207162;-128;49;1050;-26;4775;3760;210;444;-464
1949;207298;-248;78;794;537;5116;4061;239;465;-474
1950;207408;-35;-2;719;733;4794;4405;245;468;-480
1951;207543;-154;107;954;779;4692;4102;255;425;-477
1952;207653;-166;-43;1393;410;4699;3674;219;429;-465
1953;207790;-170;66;1105;913;4307;3288;236;337;-448
1954;207900;-47;95;831;326;4615;2790;217;292;-424
1955;208176;-13;125;990;389;4675;3848;245;349;-455
1956;208298;27;210;1263;319;4628;4168;230;369;-461
1957;208434;-350;122;990;332;4967;3922;284;415;-482
1958;208543;-42;188;810;603;4855;4309;278;420;-487
1959;208679;-141;141;769;-9;4459;4480;298;467;-506
1960;208789;-94;136;913;539;4534;4453;257;503;-500
1961;208926;-162;37;1219;320;4680;3900;197;524;-497
1962;209037;-269;-97;1055;884;4544;4334;193;538;-500
1963;209226;3;-73;823;798;4765;3733;146;432;-456
1964;209336;-161;24;840;774;4679;3049;198;388;-464
1965;209525;-172;208;1059;504;4721;3761;175;326;-437
1966;209647;-363;162;1063;111;5239;3526;173;344;-440
1967;209783;-50;196;799;943;4691;3685;168;324;-434
1968;209894;42;251;779;778;4876;3705;173;246;-406
1969;210042;-87;176;915;94;4844;3194;208;266;-424
1970;210165;-157;34;1166;429;4431;2815;233;284;-441
1971;210300;-237;84;1083;1233;4347;2818;206;169;-389
1972;210420;-2;93;930;438;4288;1943;232;85;-359
1973;210556;-195;43;1018;633;4432;2734;323;31;-360
1974;210666;-121;116;970;700;4362;3480;341;-6;-357
1975;210856;-131;146;955;-125;4768;2599;394;57;-396
1976;210966;-248;89;943;582;4810;2858;493;98;-433
1977;211169;-187;193;935;780;4703;3698;579;-2;-401
1978;211279;-138;268;910;486;4718;3835;574;-30;-383
1979;211426;-128;178;932;175;4994;3607;605;24;-418
1980;211536;-214;142;978;403;4904;3826;633;53;-433
1981;211672;-208;134;1000;230;4825;3613;635;81;-446
1982;211782;-185;58;975;332;4801;3803;636;121;-463
1983;211918;-145;62;945;550;4685;3845;633;116;-462
1984;212040;-153;96;958;613;4721;3913;628;100;-459
1985;212230;-170;111;940;514;4760;4048;612;93;-445
1986;212340;-178;152;944;487;4912;4142;608;59;-437
1987;212529;-142;178;969;312;4862;4331;577;69;-431
1988;212639;-224;111;967;107;4921;4143;569;109;-445
1989;212775;-157;78;986;474;4666;4476;556;135;-456
1990;212885;-198;131;961;378;4837;4438;508;145;-448
1991;213033;-94;188;934;594;4909;4434;479;129;-434
1992;213144;-106;200;921;276;4939;4130;482;148;-447
1993;213280;-200;236;979;380;4822;4238;481;167;-457
1994;213390;-110;191;983;345;4469;4156;411;195;-448
1995;213579;-153;133;1011;95;4738;3883;371;241;-468
1996;213689;-211;66;1020;770;4860;4255;355;256;-465
1997;213879;-62;151;892;520;4674;4073;320;124;-412
1998;214001;-184;198;956;202;5123;4113;316;153;-417
1999;214137;-199;66;938;-188;4907;4019;382;254;-469
2000;214247;-120;26;1021;183;4695;4253;366;334;-497
2001;214384;-149;36;1064;341;4432;4624;274;378;-485
2002;214494;35;100;1102;711;4405;4746;222;366;-476
2003;214629;-142;129;854;682;4750;4694;179;381;-471
2004;214739;-144;206;860;706;4926;4375;157;357;-453
2005;214956;-89;233;893;308;5113;4493;231;411;-485
2006;215066;-58;217;963;95;4876;4173;233;470;-501
2007;215201;-197;118;1057;139;4774;3670;243;547;-532
2008;215324;-335;63;976;383;4681;3574;237;586;-541
2009;215460;-172;24;954;411;4773;3725;200;585;-535
2010;215570;-205;-86;982;575;4667;4032;205;599;-535
2011;215706;-129;4;904;468;4698;4027;198;574;-529
2012;215816;-193;-74;955;440;4945;3963;218;586;-533
2013;216006;-151;71;1016;723;4543;3883;221;521;-518
2014;216116;158;19;1276;298;3847;4336;152;534;-500
2015;216305;120;38;775;611;4069;4248;66;556;-475
2016;216415;113;227;906;850;5051;3863;23;529;-464
2017;216551;149;144;978;41;4784;3519;76;519;-479
2018;216673;-5;254;913;589;4820;3918;95;524;-483
2019;216821;49;69;1107;163;4548;3469;54;592;-489
2020;216944;-117;239;1074;403;4555;3895;10;593;-465
2021;217080;-84;-41;877;344;4359;3758;-35;653;-463
2022;217190;41;-26;988;767;4444;3751;-89;624;-443
2023;217325;-139;88;874;488;5101;3777;-51;577;-439
2024;217435;-151;106;864;358;5223;3819;4;600;-476
2025;217625;-191;41;1073;383;5221;3173;156;651;-531
2026;217735;-38;185;1116;620;4782;3462;182;610;-525
2027;217925;-106;47;911;732;4552;4080;167;620;-520
2028;218035;-132;86;942;283;4828;3902;161;607;-518
2029;218225;-176;-125;1022;460;4682;3665;170;682;-538
2030;218335;-138;-13;1009;586;4719;3719;175;672;-540
2031;218470;-73;3;968;744;4638;3614;160;645;-532
2032;218580;-80;16;933;573;4721;3452;162;593;-512
2033;218717;-204;88;1059;638;4604;3445;165;548;-506
2034;218840;-86;90;1095;377;4725;3406;150;529;-497
2035;219029;-93;-35;950;544;4820;3203;205;526;-514
2036;219139;-155;109;949;792;5072;4033;208;491;-501
2037;219275;82;-66;842;450;4011;3416;164;481;-477
2038;219385;-48;349;1007;959;4294;4164;78;400;-433
2039;219576;86;-20;853;525;4877;3834;53;460;-444
2040;219686;-20;402;1103;1074;4686;4275;76;411;-439
2041;219848;107;-160;984;-694;4737;3979;60;573;-478
2042;219958;-13;-71;997;1233;5746;4391;75;606;-493
2043;220094;-396;190;922;1229;4534;3643;250;476;-502
2044;220204;57;91;976;514;4126;4601;124;417;-449
2045;220393;-77;152;931;654;4883;3847;84;400;-437
2046;220503;-119;291;894;768;5168;3869;108;374;-437
2047;220638;-187;333;1007;187;4918;3897;174;360;-449
2048;220749;-59;90;953;-43;4747;3745;166;448;-470
2049;220951;-94;178;931;1079;4765;4035;204;444;-484
2050;221061;0;355;931;418;4463;3684;196;389;-466
2051;221197;75;142;951;-409;4590;3211;143;481;-475
2052;221307;-27;-63;1014;348;4909;3442;121;560;-487
2053;221443;25;-68;1176;926;4018;3652;114;516;-475
2054;221553;-220;263;779;575;4839;3592;86;421;-436
2055;221742;-146;46;993;459;4752;3669;20;479;-436
2056;221865;-6;-41;986;26;5235;3387;41;502;-453
2057;222001;-184;-14;912;287;4888;4031;143;553;-495
2058;222111;-113;19;895;801;4708;4361;130;537;-494
2059;222247;-118;45;961;768;4734;4129;145;490;-481
2060;222369;-178;130;1054;946;4764;4470;159;450;-470
2061;222504;-31;220;982;334;5501;4389;171;440;-480
2062;222614;-209;70;963;130;5518;4283;270;515;-522
2063;222817;-313;117;1349;299;4705;4290;321;546;-544
2064;222927;-139;-21;871;158;4941;3897;280;644;-556
2065;223117;-154;170;779;1272;4306;3919;189;577;-512
2066;223227;-202;259;854;775;4762;3569;166;507;-490
2067;223362;-183;208;935;364;5492;3531;208;508;-498
2068;223472;-316;193;944;-60;5503;3266;353;546;-545
2069;223608;-393;190;1041;352;4346;3885;386;609;-561
2070;223743;-82;136;897;741;3997;4388;243;587;-524
2071;223879;-87;151;951;305;4611;3794;186;601;-517
2072;223989;39;-48;962;669;4827;3731;149;626;-513
2073;224125;-70;103;881;618;4736;3456;190;564;-514
2074;224237;-43;101;1003;442;4648;3551;191;541;-502
2075;224426;-206;517;921;963;4664;3798;168;436;-470
2076;224536;-51;238;910;-176;5075;2770;156;446;-463
2077;224684;-255;127;999;981;4429;4035;245;441;-485
2078;224794;-84;285;1032;416;4687;3831;194;397;-463
2079;224930;-64;-5;922;469;4527;3600;175;444;-469
2080;225053;-138;192;905;663;4816;3658;156;425;-465
2081;225201;-1;113;898;172;4891;3951;151;453;-469
2082;225311;-65;51;1068;437;5303;3872;189;486;-487
2083;225447;-315;198;1052;336;4864;3661;286;483;-507
2084;225557;-135;113;901;562;4420;4076;280;491;-508
2085;225759;-167;42;1190;-554;5558;3897;221;619;-522
2086;225869;-465;-156;812;237;4472;3305;318;718;-570
2087;226005;-318;279;806;1277;4379;4079;234;604;-527
2088;226115;-118;128;835;152;5048;3720;219;605;-528
2089;226251;-232;18;911;211;5069;3651;307;666;-562
2090;226361;-118;48;928;895;4539;3753;300;651;-560
2091;226551;-258;118;1002;332;4920;3584;331;589;-552
2092;226673;-182;71;931;702;4421;4168;312;582;-540
2093;226809;-100;114;1039;342;4589;3609;268;581;-534
2094;226919;-339;207;1310;1148;5210;3076;245;571;-522
2095;227109;-112;128;827;356;4382;3745;132;527;-481
2096;227219;-185;-10;886;513;4876;3720;99;535;-476
2097;227356;-148;51;1001;728;4849;3525;93;533;-462
2098;227465;-26;72;936;369;4810;3620;105;508;-466
2099;227655;-71;161;1047;778;4878;4349;149;515;-482
2100;227765;-73;85;1011;552;4873;4092;161;498;-479
2101;227955;-198;178;821;717;4704;4201;185;469;-472
2102;228065;61;136;1076;-166;4824;4288;166;506;-486
2103;228201;-261;89;972;-16;4725;3964;224;643;-532
2104;228797;-193;153;980;243;4874;3158;230;562;-519
2105;229025;-32;216;943;472;4744;3342;175;549;-503
2106;229147;-183;164;1046;237;5242;2787;187;571;-512
2107;229295;-257;153;1053;1177;4443;3997;176;525;-490
2108;229405;-132;179;841;808;4401;4172;136;449;-463
2109;229540;-113;-19;823;333;4951;3432;121;468;-461
2110;229651;-75;48;1049;1033;4790;3650;128;430;-452
2111;229841;-232;58;933;-1045;5432;2681;232;524;-516
2112;229952;-179;-144;926;397;4691;3700;277;650;-555
2113;230100;-109;52;993;690;4746;4142;272;595;-539
2114;230210;-129;-35;1010;838;5189;3894;301;557;-538
2115;230399;-184;-43;1137;256;4114;4274;371;517;-540
2116;230509;-346;198;856;549;4540;3626;313;517;-522
2117;230657;-182;108;874;488;4455;3936;201;567;-514
2118;230767;-183;192;843;503;4882;4270;198;565;-511
2119;230903;-196;182;946;410;5062;3825;255;570;-521
2120;231013;-86;-47;947;796;4989;3631;261;585;-530
2121;231204;-44;216;1011;720;4337;3471;280;472;-512
2122;231326;-142;239;1013;513;4833;3772;257;450;-500
2123;231461;-216;278;966;10;4679;3353;239;495;-510
2124;231571;-228;112;1001;796;5363;3808;255;541;-526
2125;231761;-203;9;967;676;4503;4134;263;451;-502
2126;231871;-260;2;972;470;4863;3779;255;447;-491
2127;232007;-207;0;970;343;4739;3291;271;477;-505
2128;232131;-167;149;912;476;4641;3237;263;476;-501
2129;232266;-119;34;844;-333;5418;3368;253;532;-523
2130;232376;-363;-24;931;527;5105;4193;359;581;-548
2131;232512;-281;129;1019;1174;4591;4537;393;484;-534
2132;232634;-140;97;1109;777;4428;4410;348;405;-497
2133;232770;-442;266;902;722;4961;3803;354;347;-485
2134;232893;-250;114;785;293;4137;3680;332;368;-482
2135;233082;-214;135;935;-176;4386;3520;215;482;-495
2136;233192;-21;313;808;1435;4607;3355;165;450;-476
2137;233328;254;425;883;37;4827;2660;204;297;-422
2138;233440;-256;110;915;197;5402;3884;308;370;-490
2139;233575;-202;188;993;896;4369;4640;276;340;-467
2140;233686;-97;297;847;362;4553;3887;213;325;-440
2141;233822;-133;216;1141;380;4543;3109;177;343;-438
2142;233956;-112;-13;793;432;4583;4230;179;364;-451
2143;234092;-38;18;928;487;4984;4059;164;358;-439
2144;234214;-119;2;975;327;5178;3672;210;387;-461
2145;234350;-176;60;1006;824;4953;3893;277;365;-474
2146;234460;-134;181;984;548;4836;4003;307;335;-466
2147;234608;-276;132;935;302;5010;4317;346;383;-493
2148;234719;-244;147;920;782;4513;4652;345;359;-487
2149;234867;-412;250;976;916;5254;4647;232;332;-451
2150;234977;-107;184;777;83;4246;4041;259;343;-462
2151;235113;-203;192;941;572;5075;4203;205;392;-466
2152;235235;-73;238;880;302;4827;3941;248;395;-477
2153;235383;-75;225;888;522;5018;3904;283;407;-488
2154;235506;-106;240;888;483;4996;3866;330;421;-510
2155;235641;109;148;1071;218;4638;4052;311;424;-494
2156;235752;-474;275;1153;813;5471;3474;387;440;-517
2157;235941;-305;176;769;159;4172;3342;417;426;-529
2158;236052;-249;33;857;578;4653;3717;354;440;-514
2159;236187;-202;94;757;135;4800;4002;373;441;-516
2160;236297;-258;35;902;368;5156;3862;396;485;-537
2161;236433;-307;101;1070;576;4652;4345;413;475;-538
2162;236543;-270;197;1174;212;4208;4417;373;473;-526
2163;236733;-160;185;813;200;4373;4099;303;514;-520
2164;236868;-61;117;731;888;4719;3906;266;515;-516
2165;237004;-44;210;927;912;4630;4000;234;464;-498
2166;237114;-21;244;1259;285;4975;3118;230;426;-481
2167;237249;-264;243;1100;595;4364;3579;258;440;-494
2168;237359;-80;174;958;361;4167;3280;193;423;-468
2169;237495;-115;278;682;391;4718;3146;144;401;-453
2170;237606;-72;182;770;326;4609;3315;139;428;-459
2171;237796;-57;363;1138;612;4963;4383;191;376;-460
2172;237906;-316;582;1415;153;6361;4041;279;387;-486
2173;238097;-75;-56;480;159;4301;4463;395;619;-572
2174;238219;101;-69;627;993;3910;4441;295;587;-549
2175;238355;-875;196;1675;786;5840;2242;328;481;-526
2176;238465;-295;358;935;373;3778;3354;371;448;-514
2177;238601;-60;28;568;317;5183;4151;295;521;-529
2178;238723;-49;7;383;521;3728;4121;249;534;-523
2179;238859;-233;305;1155;539;5341;3463;224;467;-504
2180;238969;-313;224;1341;51;5282;3674;314;520;-533
2181;239105;-579;410;1015;941;4220;4673;416;487;-547
2182;239215;-62;120;558;578;4211;4059;292;469;-508
2183;239404;85;124;745;699;5018;3964;201;460;-483
2184;239526;-297;277;1370;274;5366;3259;294;454;-510
2185;239674;-443;293;1187;694;4908;3396;390;439;-521
2186;239786;-176;100;832;120;4477;3426;376;476;-535
2187;239921;-297;199;606;567;3721;4028;298;526;-536
2188;240032;109;62;1009;719;4476;4128;139;519;-478
2189;240179;-114;33;1102;-211;5637;3418;236;552;-514
2190;240289;-599;231;1031;696;4881;3820;385;542;-549
2191;240437;-187;118;449;705;4400;4695;358;467;-526
2192;240547;-12;172;784;-79;5189;3550;338;513;-533
2193;240737;-721;276;1368;639;4683;3389;498;551;-575
2194;240872;-201;-63;922;823;4143;3654;426;532;-555
2195;241008;-301;192;716;526;4482;3386;360;469;-527
2196;241118;-212;0;754;266;4178;3415;288;498;-514
2197;241254;-258;227;1049;648;4582;3933;201;468;-481
2198;241364;-107;123;1082;-66;4973;3384;207;496;-487
2199;241499;-403;345;913;1850;4777;4174;266;464;-497
2200;241622;117;171;569;328;4744;3778;242;376;-471
2201;241758;-240;178;983;268;5994;3667;327;439;-508
2202;241869;-365;-3;1352;497;4474;3928;413;447;-520
2203;242005;-353;174;1061;584;4515;3500;362;410;-506
2204;242139;-131;6;732;439;4660;3338;345;413;-501
2205;242275;-178;96;690;558;4266;3926;317;388;-486
2206;242384;-170;142;1009;833;4689;4317;241;383;-475
2207;242576;-215;311;1239;-145;4777;4313;242;447;-487
2208;242686;-150;200;668;234;5222;4118;276;538;-525
2209;242822;0;21;482;697;4463;4756;301;551;-538
2210;242933;-79;204;988;793;5162;4502;277;508;-527
2211;243068;-302;110;1378;119;5492;3394;439;514;-560
2212;243178;-533;-81;1192;720;4793;3424;522;527;-573
2213;243314;-316;101;719;595;3835;3115;472;489;-561
2214;243460;-138;119;721;791;4070;3455;275;459;-503
2215;243596;-294;402;1253;246;4741;3350;216;459;-495
2216;243706;-159;309;1240;208;4839;3732;202;486;-504
2217;243842;-74;184;577;846;4190;4315;157;470;-487
2218;243953;114;84;502;7;4745;3748;107;459;-466
2219;244089;-63;26;974;321;5778;3919;180;561;-518
2220;244199;-135;-96;1451;726;5180;4067;282;591;-562
2221;244347;-241;36;1108;653;4446;3454;365;491;-547
2222;244457;-248;117;719;446;4323;3018;330;497;-539
2223;244647;-117;227;894;608;4463;3644;172;457;-487
2224;244757;-185;438;1168;460;5142;4143;162;458;-483
2225;244947;-257;343;897;973;4896;4438;233;452;-501
2226;245057;-27;129;518;796;4444;4440;211;400;-486
2227;245193;93;31;735;790;4979;4435;196;364;-471
2228;245315;-56;150;1068;288;5450;3738;242;360;-478
2229;245463;-627;526;1340;990;4827;2958;350;273;-478
2230;245573;-406;410;870;242;4017;3386;364;264;-480
2231;245709;-100;425;655;-30;4587;2426;284;308;-473
2232;245819;-134;116;905;-725;3920;2311;240;465;-518
2233;246009;63;-67;1100;506;4184;3894;-17;543;-462
2234;246119;-49;4;1042;1022;5089;3729;-11;508;-455
2235;246333;40;47;942;-388;4783;2800;181;431;-496
2236;246443;13;-192;955;-6;4443;2880;141;495;-498
2237;246589;-57;-207;1103;709;4413;3859;88;469;-475
2238;246700;101;-263;1031;-205;4993;2832;14;485;-452
2239;246835;-70;-161;828;1115;4970;2994;97;461;-471
2240;246945;142;92;814;1461;5032;2364;161;273;-434
2241;247081;-164;-40;980;635;4852;3457;325;210;-448
2242;247191;4;91;1130;701;4642;3263;352;165;-439
2243;247394;-228;80;915;-109;5184;2447;456;211;-469
2244;247504;-225;-103;768;383;3790;4416;485;292;-506
2245;247694;35;-7;813;696;4800;3991;231;294;-454
2246;247804;-16;78;1128;-231;5509;4551;322;295;-476
2247;247940;-114;-325;1133;-445;4374;2889;340;490;-547
2248;248050;84;-388;929;1100;4700;3935;303;511;-546
2249;248186;132;-94;781;1203;5003;4562;301;337;-483
2250;248308;6;28;836;1056;4729;4065;346;223;-450
2251;248443;55;23;1057;527;4381;3426;322;172;-430
2252;248554;9;78;1162;421;4847;4114;308;157;-426
2253;248744;-207;112;868;286;4284;3525;336;134;-415
2254;248854;31;88;687;616;4351;3971;289;171;-419
2255;248990;55;140;957;-296;5394;3256;248;204;-417
2256;249112;40;16;1181;794;4890;3921;321;241;-450
2257;249301;-13;73;970;253;4610;2399;411;185;-449
2258;249411;-26;-120;744;445;5055;3618;429;203;-467
2259;249547;-151;-86;966;511;4699;3438;510;196;-483
2260;249658;-104;-56;1093;836;4740;3911;498;173;-471
2261;249794;69;554;1274;868;4013;4434;459;60;-411
2262;249904;-141;41;823;-119;4815;4300;377;183;-445
2263;250093;42;14;772;209;5022;3893;382;283;-479
2264;250215;-35;-189;1147;567;4341;2874;403;283;-479
2265;250363;-31;-352;1093;-15;4717;2820;325;347;-499
2266;250485;64;-78;873;677;4975;3484;340;311;-476
2267;250622;-26;-143;813;480;4780;3395;393;292;-487
2268;250732;153;-270;1091;541;4849;3540;389;285;-485
2269;250868;-7;300;1159;1114;4568;3941;465;136;-447
2270;250978;-135;53;914;274;4646;3642;449;181;-461
2271;251125;-258;-68;772;530;4901;4712;464;201;-476
