"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
452;18311;-115;175;966;487;4745;3799;-538;191;209;22907;
453;18351;-119;174;964;487;4743;3799;-337;178;177;13135;
454;18391;-117;171;965;487;4744;3800;-319;247;96;12683;
455;18431;-117;174;966;486;4744;3800;-337;191;168;16319;
456;18471;-120;176;968;486;4745;3800;-334;181;172;54772;
457;18511;-123;176;970;486;4745;3801;-319;208;161;23548;
458;18551;-119;175;969;487;4745;3800;-319;224;89;45037;
459;18591;-114;173;963;486;4744;3799;-576;197;213;42308;
460;18631;-118;172;964;486;4745;3799;-348;186;184;3508;
461;18671;-117;175;968;488;4743;3798;-326;232;131;46497;
462;18711;-119;176;959;486;4746;3800;-328;184;170;12734;
463;18751;-119;180;966;486;4745;3800;-341;187;173;13580;
464;18791;-113;176;966;486;4746;3800;-345;212;165;20575;
465;18831;-117;180;966;485;4746;3800;-322;217;98;44372;
466;18871;-117;175;969;487;4745;3799;-581;197;212;8124;
467;18911;-115;178;967;487;4745;3799;-329;193;169;25279;
468;18951;-122;171;963;485;4746;3800;-325;202;133;43812;
469;18991;-117;176;964;486;4745;3799;-336;173;179;64232;
470;19031;-124;171;963;485;4745;3800;-336;171;177;51495;
471;19071;-122;182;969;485;4745;3800;-332;219;166;58249;
472;19111;-122;178;968;486;4744;3800;-327;207;124;46595;
473;19151;-112;177;966;488;4743;3800;-575;196;211;27002;
474;19191;-115;173;967;484;4744;3800;-329;180;169;45192;
475;19231;-117;170;964;487;4746;3799;-319;208;121;41162;
476;19271;-116;172;963;487;4744;3800;-343;184;172;12485;
477;19311;-118;172;965;488;4745;3799;-334;180;179;6262;
478;19351;-118;174;969;485;4744;3799;-333;256;121;15152;
479;19391;-122;177;969;486;4743;3799;-319;204;122;24802;
480;19431;-115;173;965;487;4743;3799;-520;196;195;17801;
481;19471;-123;182;970;486;4744;3800;-334;176;177;63602;
482;19511;-120;172;963;485;4745;3799;-310;209;114;44173;
483;19551;-118;174;969;486;4744;3798;-401;193;175;8357;
484;19591;-118;179;966;485;4746;3800;-329;197;160;40623;
485;19631;-117;180;965;487;4745;3799;-331;232;157;4105;
486;19671;-122;179;969;487;4745;3800;-317;221;119;58588;
487;19711;-112;176;964;487;4744;3801;-480;193;191;13838;
488;19751;-112;174;967;486;4745;3799;-330;185;169;57970;
489;19791;-114;179;967;486;4745;3800;-294;227;71;36412;
490;19831;-119;171;964;486;4744;3799;-423;189;190;50167;
491;19871;-116;174;963;487;4746;3800;-341;188;175;44900;
492;19911;-120;176;967;485;4745;3800;-339;234;154;29154;
493;19951;-120;181;965;487;4745;3799;-323;207;130;26790;
494;19991;-123;181;969;487;4744;3801;-458;205;188;29452;
495;20031;-112;181;965;486;4745;3798;-337;199;162;61381;
496;20071;-116;172;963;485;4744;3800;-329;205;123;62203;
497;20111;-118;178;965;486;4744;3799;-676;205;225;60091;
498;20151;-121;177;964;486;4744;3800;-340;180;169;52200;
499;20191;-119;175;961;485;4744;3799;-331;231;156;632;
500;20231;-117;179;971;485;4747;3801;-326;203;141;9209;
501;20271;-122;179;967;485;4745;3798;-397;178;185;19978;
502;20311;-116;174;967;487;4745;3800;-344;223;164;47838;
503;20351;-122;179;973;486;4745;3799;-312;198;124;20190;
504;20391;-124;169;961;486;4744;3800;-677;197;237;37816;
505;20431;-121;174;964;487;4745;3799;-332;175;177;50294;
506;20471;-122;179;962;487;4743;3800;-345;214;161;29495;
507;20511;-121;178;969;486;4748;3799;-323;178;161;18309;
508;20551;-122;178;970;486;4744;3800;-330;174;181;42454;
509;20591;-112;179;965;487;4746;3800;-349;248;161;32486;
510;20631;-117;175;964;486;4745;3799;-318;194;128;3055;
511;20671;-123;184;978;483;4746;3800;-589;198;216;47817;
512;20711;-119;166;949;485;4746;3800;-350;172;192;51704;
513;20751;-110;177;975;492;4741;3801;-325;238;98;63140;
514;20791;-121;163;957;476;4745;3799;-332;177;169;48961;
515;20831;-113;174;951;492;4744;3799;-340;172;184;36787;
516;20871;-119;171;958;477;4742;3799;-335;211;166;49113;
517;20911;-116;192;961;495;4748;3801;-314;196;132;38469;
518;20951;-107;170;966;485;4744;3800;-577;200;218;64943;
519;20991;-118;171;956;486;4745;3801;-340;175;185;35284;
520;21031;-120;175;966;489;4746;3800;-297;225;80;24167;
521;21071;-119;170;963;481;4741;3797;-330;185;175;9457;
522;21111;-127;177;971;488;4746;3799;-339;173;178;35055;
523;21151;-119;176;975;485;4743;3798;-343;228;167;65006;
524;21191;-115;177;963;487;4745;3799;-321;199;122;8276;
525;21231;-110;171;966;485;4745;3799;-542;191;212;2838;
526;21271;-121;175;968;488;4742;3799;-339;174;183;49862;
528;21351;-123;171;963;488;4743;3800;-617;200;220;54286;
529;21391;-119;179;966;487;4745;3800;-344;186;179;38668;
530;21431;-118;170;966;485;4745;3799;-328;232;162;45093;
531;21471;-115;180;964;486;4747;3800;-313;189;131;60592;
532;21511;-117;173;964;486;4745;3800;-480;189;206;36927;
533;21551;-121;182;959;487;4745;3798;-340;213;170;1839;
534;21591;-112;173;969;486;4746;3800;-311;203;119;19204;
535;21631;-119;179;967;486;4746;3799;-413;180;187;53978;
536;21671;-118;177;965;486;4745;3800;-331;169;179;12233;
537;21711;-120;180;969;485;4745;3799;-334;232;161;24256;
538;21751;-114;176;966;485;4746;3800;-311;193;137;12435;
539;21791;-115;178;965;486;4745;3799;-437;187;191;62208;
540;21831;-118;171;970;487;4744;3800;-348;178;178;53063;
541;21871;-121;173;964;487;4745;3800;-318;192;131;14593;
542;21911;-118;174;958;486;4744;3799;-474;187;206;60808;
543;21951;-117;176;969;486;4745;3800;-331;179;182;24305;
544;21991;-119;176;974;486;4745;3799;-320;256;106;55270;
545;22031;-116;179;965;486;4745;3800;-322;196;142;54754;
546;22071;-115;175;967;486;4745;3800;-405;187;187;14927;
547;22111;-115;174;964;485;4745;3800;-324;186;166;41838;
548;22151;-115;176;968;486;4745;3799;-315;210;119;26003;
549;22191;-120;178;961;486;4744;3800;-504;194;199;62773;
550;22231;-117;174;963;487;4744;3800;-336;175;178;54956;
551;22271;-114;170;954;486;4744;3799;-331;222;151;57612;
552;22311;-122;183;973;481;4744;3799;-329;196;147;17076;
553;22351;-113;186;941;481;4754;3800;-348;174;176;30083;
554;22391;-108;169;968;492;4739;3800;-327;191;169;13114;
555;22431;-122;190;975;490;4746;3803;-302;220;84;48059;
556;22471;-114;151;958;487;4744;3800;-569;191;219;28728;
557;22511;-118;188;973;484;4741;3797;-326;174;180;35232;
558;22551;-122;165;963;484;4746;3801;-316;223;134;24244;
559;22591;-124;187;974;488;4744;3800;-318;184;155;19829;
560;22631;-111;176;966;484;4745;3798;-317;176;169;45791;
561;22671;-119;171;956;489;4744;3800;-318;204;163;10512;
562;22711;-119;176;965;489;4744;3801;-311;194;123;31159;
563;22751;-121;167;962;485;4745;3799;-632;208;222;22518;
564;22791;-116;175;969;486;4743;3799;-325;197;170;24025;
565;22831;-122;174;966;486;4745;3799;-321;207;140;38671;
566;22871;-119;191;969;490;4744;3800;-328;180;176;63433;
567;22911;-120;173;971;482;4745;3798;-326;176;177;2344;
568;22951;-116;176;962;489;4743;3799;-310;263;130;12384;
569;22991;-118;174;974;484;4744;3800;-310;205;122;60932;
570;23031;-117;175;958;486;4747;3798;-537;194;211;55678;
571;23071;-116;171;964;487;4744;3801;-330;180;173;14474;
572;23111;-119;180;967;487;4745;3799;-306;196;129;58477;
573;23151;-113;176;963;486;4744;3800;-357;186;178;44157;
574;23191;-124;177;974;486;4744;3800;-325;165;178;56616;
575;23231;-118;176;955;484;4745;3801;-320;257;115;60249;
576;23271;-119;177;973;488;4744;3799;-301;196;123;28876;
