"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
1933;341197;-335;58;918;496;4750;3798;-19;-19;-14;56723;
1939;342156;-332;61;918;495;4751;3798;-19;-19;-14;46147;
1941;342491;-339;62;921;496;4751;3798;0;-19;-14;37228;
1943;342795;-335;55;920;495;4750;3798;-19;0;-1;30632;
1949;343767;-334;58;921;494;4751;3798;0;-19;-14;40294;
1955;344748;-336;61;923;496;4750;3798;-19;-19;-14;9310;
1957;345055;-336;56;919;496;4750;3798;0;0;-1;21188;
1963;346875;-333;57;920;496;4752;3799;-19;-19;-14;56726;
1965;347194;-338;61;918;495;4751;3798;0;-19;-14;60598;
1971;348230;-337;56;916;495;4752;3798;-19;0;-1;7200;
1973;348559;-338;61;921;496;4750;3798;-19;-19;-14;8066;
1975;348879;-338;58;919;495;4752;3797;-19;0;-1;1921;
1979;349615;-335;56;919;496;4750;3798;-19;-19;-14;13080;
1981;349935;-337;58;918;495;4751;3797;-19;0;-1;34271;
1987;350985;-338;59;919;495;4750;3798;-19;-19;-14;51915;
1991;351639;-334;60;918;495;4751;3797;0;-19;-14;14109;
1997;352681;-340;64;918;497;4751;3798;0;-19;-14;48006;
2003;353631;-338;53;920;495;4751;3798;0;-19;-14;46273;
2005;353953;-333;56;919;495;4752;3797;-19;-19;-14;50712;
2011;355027;-338;53;920;495;4752;3797;0;-19;-14;37675;
2021;356633;-337;60;918;495;4750;3798;0;-19;-14;16442;
2023;356953;-337;56;921;493;4750;3797;-19;0;-1;56314;
2027;357590;-336;52;922;493;4749;3796;-19;0;-1;40715;
2029;357927;-344;59;921;492;4752;3796;0;0;-1;13333;
2035;358958;-338;65;921;497;4752;3798;-19;0;-1;32726;
2039;359584;-340;52;919;492;4751;3797;0;0;-1;33083;
2043;360351;-331;60;918;494;4751;3798;-19;0;-1;52058;
2045;360672;-331;61;919;498;4750;3797;-19;-19;-14;3451;
2051;361599;-334;63;918;500;4748;3800;0;-19;-14;12058;
2053;361945;-335;70;921;501;4750;3800;0;-19;-14;62040;
2059;362890;-334;59;921;498;4752;3798;-19;0;-1;61018;
2067;365020;-336;53;926;496;4750;3797;-19;0;-1;25056;
2069;365421;-337;58;918;496;4749;3798;0;-19;-14;60296;
2071;365739;-339;54;920;493;4751;3797;-19;0;-1;45321;
2075;366499;-338;58;920;495;4752;3799;-19;-19;-14;11193;
2077;366817;-335;56;920;495;4751;3798;0;0;-1;64752;
2083;367771;-329;56;919;497;4749;3799;-19;0;-1;31981;
2085;368104;-338;54;921;495;4751;3797;0;0;-1;33893;
2087;368424;-336;64;920;497;4751;3799;0;-19;-14;50122;
2091;369061;-339;51;920;491;4752;3796;0;-19;-14;11035;
2093;369381;-339;60;920;498;4752;3799;-19;0;-1;10005;
2099;370445;-335;58;916;495;4752;3798;0;-19;-14;20406;
2101;370750;-339;61;918;495;4750;3798;-19;0;-1;326;
2103;371055;-337;56;919;496;4751;3798;0;-19;-14;52439;
2107;371817;-337;58;921;494;4751;3798;-19;-19;-14;28201;
2117;373514;-331;58;918;497;4751;3799;0;0;-1;29823;
2119;373834;-336;58;917;495;4751;3798;0;-19;-14;12240;
2123;374458;-338;63;921;497;4752;3799;0;-19;-14;51058;
2125;374792;-339;55;918;496;4751;3798;-19;0;-1;18218;
2131;375765;-334;58;920;496;4750;3798;-19;0;-1;28861;
2135;376390;-339;57;917;495;4752;3797;-19;0;-1;38980;
2139;377038;-337;61;920;496;4751;3798;-19;0;-1;45208;
2141;377460;-337;58;920;496;4750;3797;0;0;-1;329;
2147;378502;-337;60;914;494;4751;3797;0;-19;-14;20066;
2149;378837;-336;60;920;495;4749;3797;-19;-19;-14;23341;
2155;379793;-337;55;919;494;4751;3797;-19;0;-1;54148;
2163;381926;-339;58;920;495;4750;3798;0;0;-1;1;
2165;382232;-338;53;922;495;4751;3799;0;-19;-14;22372;
2167;382565;-337;58;918;494;4753;3798;-19;0;-1;11380;
2171;383201;-340;58;920;494;4751;3797;-19;-19;-14;55215;
2173;383519;-337;60;917;497;4752;3800;0;-19;-14;50780;
2179;384579;-339;61;922;495;4751;3796;-19;0;-1;30131;
2181;384996;-334;57;916;493;4753;3796;0;-19;-14;28874;
2183;385303;-339;54;924;496;4749;3799;-19;0;-1;58241;
2189;386356;-335;59;920;495;4751;3796;0;-19;-14;234;
2195;387325;-333;57;916;495;4750;3798;-19;-19;-14;41686;
2197;387649;-338;62;919;496;4751;3798;-19;-19;-14;37441;
2199;387980;-335;56;921;496;4751;3798;0;-19;-14;40546;
2203;388602;-335;58;920;495;4751;3798;0;-19;-14;22490;
2205;388934;-339;57;915;494;4751;3798;-19;0;-1;12225;
2211;389899;-338;62;915;496;4750;3798;-19;-19;-14;46682;
2213;390327;-337;58;914;495;4752;3797;0;-19;-14;19646;
2215;390635;-333;61;918;495;4750;3797;0;-19;-14;44511;
2219;391273;-339;61;917;494;4753;3797;0;-19;-14;35441;
2221;391592;-336;58;918;494;4750;3798;-19;0;-1;39029;
2227;392558;-337;60;919;496;4751;3798;0;-19;-14;11531;
2229;392864;-337;55;918;495;4752;3797;-19;0;-1;35688;
2231;393299;-340;60;922;495;4750;3798;0;0;-1;7596;
2237;394255;-336;62;920;495;4750;3798;0;-19;-14;27673;
2243;395236;-335;55;919;494;4752;3798;-19;0;-1;49997;
2245;395570;-337;56;919;494;4750;3798;-19;0;-1;6963;
2247;395877;-338;61;920;496;4750;3797;0;-19;-14;21925;
2251;396601;-341;59;922;495;4750;3799;0;-19;-14;9236;
2259;398068;-338;55;920;495;4749;3796;0;-19;-14;24841;
2261;398374;-339;60;918;495;4750;3798;-19;0;-1;47636;
2263;398720;-338;59;918;496;4750;3797;0;-19;-14;45697;
2267;400215;-338;54;915;495;4752;3799;-19;0;-1;13395;
2269;400520;-337;55;919;494;4751;3797;0;-19;-14;25113;
2275;401475;-337;59;920;496;4752;3797;0;0;-1;65512;
2277;401832;-338;57;919;497;4749;3798;-19;-19;-14;4770;
2279;402139;-339;59;920;496;4750;3798;-19;-19;-14;53130;
2283;402764;-339;56;920;495;4750;3798;-19;-19;-14;26683;
2285;403206;-333;59;917;494;4751;3798;0;-19;-14;17607;
2291;404144;-335;55;922;495;4751;3797;-19;0;-1;55533;
2293;404450;-336;57;920;496;4750;3798;0;-19;-14;50036;
2295;404795;-334;58;917;497;4750;3798;-19;0;-1;32165;
2299;405448;-334;60;919;496;4751;3797;-19;-19;-14;10878;
2301;405752;-340;57;921;494;4753;3798;-19;0;-1;35496;
2307;406701;-337;60;919;497;4751;3798;0;0;-1;7521;
2309;407037;-339;58;920;496;4750;3797;0;-19;-14;6402;
2311;407366;-339;60;920;495;4752;3798;0;0;-1;52272;
2315;408003;-340;61;916;496;4752;3797;-19;0;-1;59072;
2317;408406;-339;63;916;495;4751;3799;0;-19;-14;24736;
2323;409471;-332;56;917;495;4749;3797;-19;0;-1;11865;
2325;409777;-337;61;922;495;4750;3797;0;-19;-14;5385;
2327;410111;-338;61;922;496;4750;3799;-19;0;-1;39250;
2333;411170;-336;61;922;494;4749;3798;-19;-19;-14;50851;
2339;412135;-335;58;917;495;4752;3797;-19;-19;-14;43947;
2341;412535;-339;58;912;497;4751;3798;-19;-19;-14;64984;
2347;413489;-337;62;918;495;4750;3800;-19;0;-1;32972;
2357;415192;-336;58;918;496;4751;3798;0;-19;-14;11060;
2359;415607;-338;57;918;496;4751;3798;-19;0;-1;4595;
2363;416260;-336;59;917;496;4750;3798;-19;-19;-14;2444;
2365;416566;-335;56;921;493;4750;3797;-19;0;-1;33510;
2371;418294;-338;61;921;496;4748;3797;0;-19;-14;28072;
2373;418599;-337;58;918;494;4751;3797;-19;0;-1;54643;
2375;418945;-332;55;917;495;4751;3798;0;-19;-14;63881;
2379;419579;-337;61;919;496;4751;3798;-19;-19;-14;44664;
2381;419912;-335;52;918;495;4750;3799;-19;0;-1;7590;
2389;421203;-335;54;920;495;4751;3798;-19;-19;-14;40620;
2391;421522;-341;57;921;496;4751;3798;-19;0;-1;19918;
2395;422253;-334;58;918;495;4751;3797;0;0;-1;30205;
2397;422573;-336;59;917;495;4751;3799;-19;-19;-14;2022;
2403;423704;-331;56;914;495;4749;3798;0;-19;-14;22234;
2405;424009;-338;61;920;496;4750;3799;0;-19;-14;50160;
2407;424341;-334;58;917;496;4749;3798;-19;-19;-14;52388;
2411;424981;-337;58;919;496;4750;3799;-19;-19;-14;45969;
2413;425320;-336;55;918;493;4751;3798;0;-19;-14;26282;
2419;426277;-336;58;918;494;4751;3798;-19;-19;-14;55475;
2421;426610;-337;62;918;495;4751;3797;-19;0;-1;49523;
2423;426930;-337;60;920;496;4751;3798;0;-19;-14;49768;
2427;427567;-338;60;921;496;4751;3798;0;-19;-14;7337;
2429;427888;-338;55;924;493;4752;3798;-19;0;-1;22582;
2435;429025;-337;59;917;495;4752;3798;0;-19;-14;8064;
2437;429329;-333;58;918;495;4750;3798;-19;0;-1;10637;
2443;430375;-335;58;919;495;4750;3799;-19;0;-1;29269;
2453;432007;-340;62;918;495;4751;3797;0;-19;-14;42922;
2455;432326;-335;60;916;496;4751;3798;-19;0;-1;30004;
2459;432965;-340;62;919;495;4751;3798;-19;-19;-14;36331;
2461;433285;-339;60;920;495;4751;3799;-19;0;-1;12571;
2467;435107;-340;59;921;495;4751;3797;-19;-19;-14;53307;
2469;435412;-335;60;917;496;4751;3798;-19;0;-1;60907;
2475;436473;-335;58;920;496;4751;3797;-19;0;-1;50403;
2485;438078;-334;57;921;496;4751;3798;-19;-19;-14;46749;
2487;438478;-338;63;916;495;4750;3798;-19;0;-1;14594;
2491;439117;-336;58;917;494;4753;3798;0;-19;-14;9671;
2493;439450;-339;61;924;496;4751;3798;0;-19;-14;11482;
2499;440423;-336;54;918;495;4750;3799;-19;-19;-14;5940;
2503;441162;-338;53;916;495;4749;3798;-19;-19;-14;45171;
2507;441784;-336;55;917;494;4752;3797;0;-19;-14;2977;
2509;442115;-338;59;918;497;4750;3797;-19;0;-1;35333;
2515;443079;-335;59;919;497;4750;3799;-19;-19;-14;65025;
2517;443398;-338;57;922;494;4751;3797;0;-19;-14;5997;
2519;443827;-333;60;918;495;4751;3798;-19;-19;-14;25232;
2523;444544;-335;57;920;496;4749;3797;-19;0;-1;1211;
2525;444863;-336;61;918;496;4750;3797;0;-19;-14;16769;
2531;445832;-336;56;918;494;4750;3797;-19;0;-1;44681;
2533;446140;-339;62;918;495;4749;3798;0;-19;-14;8423;
2535;446479;-337;62;918;495;4751;3798;0;0;-1;8864;
2539;447196;-338;61;917;495;4752;3799;0;-19;-14;40385;
2541;447528;-340;58;918;495;4751;3799;-19;0;-1;40967;
2549;448896;-340;56;918;495;4749;3798;-19;0;-1;25341;
2551;449217;-335;56;923;495;4750;3797;-19;-19;-14;51458;
2555;449868;-339;60;922;495;4750;3798;0;-19;-14;50493;
2557;450201;-334;58;918;494;4749;3797;-19;-19;-14;49463;
2563;451126;-335;57;918;495;4751;3797;-19;0;-1;705;
2565;451446;-339;55;918;495;4751;3799;0;-19;-1;61459;
2567;451779;-337;55;920;495;4750;3799;0;-19;-14;14628;
2571;453164;-339;59;920;496;4752;3798;0;-19;-14;48111;
2581;454942;-337;60;920;495;4749;3799;-19;-19;-14;47761;
2583;455275;-337;60;916;496;4749;3797;-19;0;-1;51980;
2587;455916;-337;62;921;496;4750;3798;-19;-19;-14;39132;
2589;456249;-338;59;918;495;4751;3798;-19;0;-1;34052;
2595;457204;-334;57;920;496;4749;3798;0;-19;-14;20525;
2599;457857;-334;60;919;496;4750;3798;0;0;-1;61507;
2605;458820;-339;59;918;494;4750;3797;-19;0;-1;12388;
2611;460044;-337;63;921;497;4751;3797;-19;-19;-14;63465;
2613;460352;-339;57;921;496;4750;3798;-19;-19;-14;37853;
2615;460681;-331;58;920;495;4750;3798;-19;-19;-14;49302;
2619;461413;-333;60;920;498;4750;3799;0;-19;-14;3865;
2621;461748;-332;54;921;496;4750;3798;0;-19;-14;19669;
2627;462700;-338;60;920;495;4751;3798;0;-19;-14;65095;
2629;463020;-337;58;917;495;4749;3797;-19;0;-1;48100;
2631;463352;-335;57;922;495;4750;3797;0;0;-1;37126;
2635;463978;-336;54;918;495;4751;3798;0;0;-1;46024;
2637;464315;-338;54;919;496;4750;3798;-19;-19;-14;49921;
2643;465281;-337;58;918;494;4750;3798;-19;0;-1;23238;
2645;465600;-334;60;920;496;4752;3797;0;-19;-14;50322;
2647;465924;-337;56;922;495;4750;3797;-19;-19;-14;56703;
2651;466634;-337;61;918;496;4750;3798;0;-19;-14;4656;
2653;466980;-336;61;917;496;4751;3798;-19;-19;-14;39179;
2659;468013;-331;52;911;496;4750;3798;0;-19;-14;34293;
2661;468331;-338;53;921;493;4750;3796;0;-19;-14;32779;
2663;468664;-338;61;920;495;4750;3797;-19;-19;-14;20702;
2667;469302;-341;60;923;495;4749;3796;0;-19;-14;13827;
2669;469621;-339;60;919;494;4751;3799;-19;0;-1;4391;
2675;471351;-336;61;916;495;4750;3798;0;-19;-14;64712;
2677;471657;-336;54;919;495;4750;3797;-19;0;-1;19758;
2679;471988;-338;61;919;495;4750;3797;0;-19;-14;53590;
2683;472624;-333;60;919;495;4751;3798;-19;-19;-14;39228;
2685;473038;-340;58;918;495;4751;3797;0;-19;-14;31624;
2691;474088;-334;57;919;494;4751;3797;-19;0;-1;9410;
2695;474809;-335;56;920;494;4751;3798;-19;0;-1;46089;
2699;475541;-337;53;919;495;4751;3797;0;-19;-14;64616;
2701;475861;-336;61;919;498;4750;3798;-19;-19;-14;3454;
2707;476833;-338;62;920;495;4751;3798;-19;0;-1;44110;
2709;477151;-337;58;918;496;4750;3798;0;-19;-14;43983;
2715;478099;-338;60;917;495;4750;3798;-19;-19;-14;13255;
2723;479488;-336;54;920;495;4751;3798;0;0;-1;56115;
2725;479821;-335;60;917;496;4751;3798;-19;-19;-14;13604;
2727;480141;-332;57;918;493;4751;3798;-19;0;-1;25298;
2731;480777;-332;55;918;495;4750;3797;-19;0;-1;51610;
2733;481097;-337;64;916;496;4751;3798;0;-19;-14;6065;
2739;482068;-335;66;920;498;4752;3800;0;-19;-14;5685;
2743;482799;-332;59;917;493;4751;3797;-19;-19;-14;21546;
2749;483761;-339;56;920;496;4751;3798;-19;-19;-14;28559;
2755;484737;-336;56;919;494;4750;3797;-19;-19;-14;3305;
2757;485140;-335;54;916;495;4751;3797;0;0;-1;37759;
2759;485461;-338;56;918;494;4750;3797;0;-19;-14;16343;
2763;486181;-335;57;918;496;4750;3797;0;-19;-14;23503;
2765;486527;-335;59;919;496;4750;3798;-19;0;-1;26032;
2771;488246;-340;63;919;495;4751;3798;0;0;-1;50748;
2773;488551;-338;59;914;496;4750;3797;0;-19;-14;2551;
2775;488897;-334;59;919;495;4749;3798;-19;0;-1;44467;
2779;489529;-341;54;921;496;4748;3798;0;0;-1;48326;
2781;489929;-338;61;919;496;4750;3799;-19;0;-1;31937;
2787;490974;-335;63;922;495;4749;3797;-19;0;-1;43402;
2791;491630;-338;57;916;495;4750;3797;-19;-19;-14;44353;
2797;492695;-341;56;915;494;4750;3798;0;0;-1;4009;
2803;493639;-334;58;919;497;4750;3797;0;-19;-14;35189;
2805;493950;-332;59;916;495;4750;3797;-19;-19;-14;38760;
2811;494933;-336;54;919;494;4750;3799;-19;0;-1;42097;
2821;496539;-333;58;918;494;4750;3798;0;-19;-14;52811;
2823;496860;-335;56;919;495;4751;3797;-19;-19;-14;40292;
2827;497496;-335;58;919;494;4750;3798;0;-19;-14;57670;
2829;497965;-332;58;918;495;4751;3799;-19;-19;-14;18340;
2835;499028;-333;55;915;495;4749;3797;-19;0;-1;20904;
2837;499336;-338;57;921;495;4751;3797;-19;-19;-14;46010;
2839;499674;-334;58;918;496;4750;3798;-19;-19;-14;47218;
2845;500642;-335;59;916;495;4751;3798;-19;0;-1;6357;
2851;501622;-336;54;919;493;4751;3797;0;-19;-14;49561;
2853;501943;-336;52;916;494;4749;3798;-19;-19;-14;62988;
2859;502889;-333;57;917;497;4749;3798;-19;0;-1;6623;
2867;504352;-338;61;916;496;4750;3797;0;-19;-14;37796;
2869;504672;-335;60;918;495;4750;3798;-19;-19;-14;65459;
2871;505005;-337;54;920;496;4750;3797;-19;0;-1;14785;
2875;506487;-337;59;915;496;4750;3797;0;-19;-14;52562;
2877;506804;-338;55;921;496;4749;3799;0;-19;-14;12719;
2883;507771;-337;54;920;495;4750;3798;0;0;-1;18546;
2885;508087;-337;54;918;495;4749;3797;0;-19;-14;44870;
2887;508421;-342;55;917;496;4750;3798;-19;0;-1;12252;
2891;509059;-336;58;915;496;4750;3798;-19;-19;-14;33903;
2893;509394;-334;58;918;494;4750;3797;-19;0;-1;31536;
2899;510362;-337;57;916;496;4751;3797;0;-19;-14;52457;
2901;510764;-338;54;919;495;4750;3797;-19;0;-1;88;
2903;511084;-333;56;919;496;4749;3798;0;-19;-14;42546;
2907;511808;-341;50;921;494;4752;3798;-19;0;-1;15855;
2917;513495;-333;59;922;499;4750;3800;-19;0;-1;11549;
2919;513823;-333;54;922;495;4749;3799;0;-19;-14;8815;
2923;514472;-335;58;924;499;4748;3799;-19;-19;-14;33475;
2925;514806;-338;57;915;493;4749;3798;-19;0;-1;40922;
2931;515760;-335;58;917;494;4752;3799;-19;-19;-14;16759;
2935;516414;-342;42;919;489;4752;3794;0;0;-1;19812;
2941;517458;-333;54;922;494;4748;3797;0;0;-1;14877;
2947;518423;-339;57;920;493;4752;3797;-19;0;-1;365;
2949;518728;-341;47;917;493;4751;3795;0;-19;-14;44379;
2955;519790;-334;57;919;493;4751;3797;-19;-19;-14;16194;
2965;521494;-335;56;916;496;4750;3799;-19;-19;-14;61951;
2967;521813;-342;61;922;496;4750;3798;-19;0;-1;6760;
2971;522452;-339;52;923;492;4750;3798;-19;0;-1;47401;
2973;522759;-340;56;918;496;4751;3798;0;-19;-14;3368;
2979;524662;-338;63;918;494;4751;3798;-19;0;-1;42523;
2981;524968;-337;57;921;494;4751;3798;0;-19;-14;47761;
2983;525287;-337;61;919;496;4751;3797;-19;0;-1;36699;
2987;525962;-339;52;921;496;4750;3799;-19;0;-1;11235;
2989;526281;-333;59;918;492;4751;3798;0;-19;-14;23571;
2995;527235;-336;57;918;498;4751;3800;0;0;-1;872;
2997;527555;-335;51;918;494;4750;3798;0;-19;-14;6222;
2999;527956;-335;57;917;494;4751;3796;-19;0;-1;31828;
3003;528595;-340;49;921;493;4750;3795;0;0;-1;2123;
3005;528915;-337;61;916;496;4749;3798;0;-19;-14;19890;
3013;530299;-335;61;915;495;4750;3797;0;-19;-14;18801;
3015;530617;-342;53;923;493;4750;3798;-19;0;-1;63978;
3019;531260;-341;51;920;492;4750;3797;-19;-19;-14;57746;
3021;531599;-337;65;918;497;4750;3799;0;-19;-14;2769;
3027;532542;-337;63;917;494;4751;3797;-19;0;-1;37328;
3029;532862;-336;59;917;496;4750;3799;0;-19;-14;3139;
3031;533209;-338;58;919;493;4752;3797;-19;-19;-14;4020;
3035;533832;-334;59;916;496;4750;3799;0;-19;-14;20979;
3037;534153;-337;55;918;494;4749;3798;-19;0;-1;41243;
3043;535220;-337;57;919;495;4750;3798;-19;0;-1;34852;
3045;535524;-338;57;919;495;4749;3797;-19;0;-1;3663;
3051;536652;-334;58;917;496;4749;3796;-19;0;-1;15295;
3053;537073;-338;57;914;494;4751;3797;0;-19;-14;60259;
3061;538359;-338;58;918;493;4749;3798;-19;0;-1;60279;
3063;538679;-336;59;917;496;4751;3798;-19;-19;-14;10189;
3067;539331;-341;59;912;496;4751;3799;0;-19;-14;43633;
3069;539651;-334;54;922;497;4748;3799;-19;0;-1;21892;
3075;541357;-336;57;920;496;4752;3799;0;0;-1;32349;
3077;541676;-332;57;918;494;4750;3797;0;-19;-14;45273;
3083;542709;-337;62;916;496;4751;3797;0;-19;-14;38480;
3085;543108;-336;55;920;495;4749;3797;-19;0;-1;26023;
3091;544071;-331;59;918;494;4750;3797;-19;0;-1;17068;
3093;544406;-341;54;919;494;4751;3798;0;-19;-14;23581;
3095;544740;-337;56;913;495;4750;3798;-19;-19;-14;59382;
3099;545377;-337;51;920;494;4750;3797;-19;-19;-14;45819;
3101;545697;-334;62;920;495;4749;3798;-19;0;-1;65057;
3107;546666;-337;57;917;496;4750;3798;-19;-19;-14;21313;
3109;546991;-340;58;922;494;4750;3798;-19;-19;-14;54911;
3111;547310;-337;57;920;495;4750;3796;-19;0;-1;17264;
3117;548275;-334;58;921;495;4750;3797;-19;0;-1;51499;
3123;549527;-339;56;920;493;4750;3796;-19;-19;-14;38400;
3125;549982;-335;58;918;494;4752;3798;-19;0;-1;54418;
3127;550304;-336;60;921;497;4749;3798;0;-19;-1;35638;
3133;551273;-335;59;919;496;4750;3799;0;-19;-14;17127;
3139;552238;-335;56;916;493;4751;3796;0;-19;-14;51715;
3141;552556;-338;62;917;497;4750;3798;-19;0;-1;2575;
3143;553017;-338;51;921;493;4750;3797;-19;-19;-14;39414;
3147;553652;-335;56;919;494;4750;3798;-19;0;-1;23449;
3149;553984;-336;58;915;495;4750;3797;0;-19;-14;58016;
3155;555031;-334;54;915;493;4750;3798;-19;-19;-14;35901;
3157;555364;-338;55;921;494;4751;3797;0;-19;-14;9433;
3159;555684;-339;61;921;493;4751;3797;-19;0;-1;33965;
3163;556309;-336;59;919;495;4749;3798;-19;0;-1;51738;
3165;556642;-335;55;919;494;4749;3798;0;-19;-14;64551;
3171;557748;-338;59;911;495;4749;3798;-19;-19;-14;23959;
3173;558068;-336;58;918;495;4750;3799;-19;0;-1;57555;
3175;558389;-337;59;917;495;4751;3797;0;0;-1;63809;
3181;560122;-341;56;919;496;4751;3798;-19;0;-1;37121;
3187;561076;-331;59;917;496;4750;3797;0;0;-1;32461;
3189;561405;-337;53;921;496;4750;3796;-19;-19;-14;35498;
3195;562528;-338;59;916;494;4751;3797;0;0;-1;26954;
3205;564147;-333;55;918;494;4750;3799;0;-19;-14;30713;
3207;564453;-339;61;918;497;4750;3796;-19;0;-1;8523;
3211;565204;-339;59;916;493;4750;3797;-19;-19;-14;54691;
3213;565523;-334;58;918;497;4749;3798;-19;0;-1;30815;
3219;566474;-338;54;921;494;4750;3797;-19;0;-1;54660;
3223;567152;-335;57;917;495;4749;3798;0;-19;-14;61959;
3229;568178;-341;50;923;494;4749;3798;0;-19;-14;44583;
3235;569227;-333;57;921;493;4751;3797;-19;0;-1;7288;
3237;569560;-338;55;921;494;4751;3798;0;-19;-14;48232;
3239;569867;-335;59;919;497;4750;3798;-19;0;-1;24365;
3243;570517;-335;57;917;496;4749;3798;-19;0;-1;55038;
3245;570841;-337;58;916;494;4752;3797;-19;0;-1;65276;
3253;572108;-339;55;921;495;4750;3796;-19;-19;-14;61111;
3255;572540;-336;59;916;495;4751;3798;0;0;-1;46371;
3259;573181;-339;56;915;493;4751;3799;0;-19;-14;29617;
3261;573488;-337;63;920;496;4750;3797;-19;0;-1;5735;
3267;574621;-338;60;913;495;4750;3797;-19;-19;-14;22243;
3269;574942;-340;61;920;495;4750;3798;-19;0;-1;22118;
3271;575248;-338;56;918;496;4752;3798;0;-19;-14;58591;
3275;575899;-337;55;918;494;4750;3797;0;-19;-14;6734;
3277;576511;-338;51;919;493;4751;3797;-19;-19;-14;62899;
3283;577945;-339;61;918;494;4750;3797;0;-19;-14;51584;
3285;578265;-337;57;918;495;4750;3797;-19;0;-1;10376;
3287;578610;-333;59;917;494;4752;3798;0;0;-1;45082;
3291;579259;-340;62;924;495;4748;3796;-19;0;-1;56666;
3293;579564;-331;57;917;496;4750;3797;-19;0;-1;30029;
3301;581029;-337;56;919;495;4751;3798;-19;0;-1;41389;
3303;581334;-334;59;920;496;4749;3797;0;-19;-14;52388;
3307;581972;-335;59;917;494;4750;3797;-19;-19;-14;63540;
3309;582332;-336;55;920;495;4751;3798;-19;-19;-14;55112;
3315;583264;-334;57;920;494;4750;3798;-19;0;-1;35046;
3317;583582;-334;53;918;496;4750;3797;-19;-19;-14;61399;
3319;583928;-334;59;916;494;4748;3799;-19;0;-1;53604;
3325;584965;-338;57;918;496;4750;3798;-19;-19;-14;30296;
3331;585937;-338;56;919;494;4750;3797;-19;0;-1;17593;
3333;586256;-335;61;917;495;4751;3797;0;-19;-14;38319;
3335;586562;-338;52;917;494;4750;3797;-19;0;-1;8352;
3339;587360;-338;53;923;492;4750;3795;-19;-19;-14;40351;
3341;587776;-333;54;919;494;4751;3796;-19;0;-1;54275;
3347;588737;-337;58;914;494;4749;3797;-19;0;-1;40882;
3349;589042;-335;54;919;495;4749;3796;-19;0;-1;5626;
3351;589387;-334;60;919;495;4750;3797;0;-19;-14;41521;
3355;590035;-335;53;916;493;4750;3797;-19;0;-1;44598;
3357;590347;-336;61;915;497;4750;3797;0;-19;-14;194;
3363;591335;-336;57;918;496;4749;3799;0;0;-1;4189;
3367;591961;-338;54;922;493;4749;3798;-19;0;-1;26808;
3373;593024;-334;58;916;494;4751;3797;0;-19;-14;8773;
3379;594728;-338;58;917;494;4750;3796;-19;0;-1;34242;
3381;595047;-335;68;922;497;4749;3798;0;-19;-14;30181;
3383;595474;-337;60;915;496;4749;3798;-19;0;-1;39737;
3387;596110;-344;59;923;492;4752;3798;-19;0;-1;19613;
3389;596415;-337;47;917;499;4750;3800;0;-19;-14;44564;
3395;597407;-336;58;916;495;4750;3798;0;0;-1;20511;
3397;597716;-334;58;919;496;4749;3798;0;-19;-14;23920;
3399;598051;-340;53;920;495;4750;3798;0;-19;-14;32370;
3403;598676;-335;60;919;494;4751;3798;0;-19;-14;32807;
3405;599023;-339;57;919;495;4748;3797;-19;-19;-14;13179;
3411;600224;-334;55;922;498;4750;3799;-19;0;-1;27252;
3415;600881;-335;54;922;496;4748;3797;-19;-19;-14;18827;
3421;601833;-338;58;918;494;4752;3797;-19;0;-1;38258;
3427;602904;-337;60;912;495;4749;3798;-19;0;-1;34302;
3429;603210;-334;53;919;497;4750;3799;0;-19;-14;3364;
3435;604185;-335;55;915;496;4749;3798;-19;-19;-14;46765;
3445;605876;-339;42;915;488;4751;3795;-19;0;-1;9064;
3447;606213;-337;62;917;493;4749;3797;0;0;-1;20736;
3451;606833;-338;61;918;494;4750;3797;-19;-19;-14;33024;
3453;607150;-342;53;919;494;4750;3796;-19;0;-1;41532;
3459;608139;-335;57;918;494;4750;3797;0;-19;-14;47426;
3463;608777;-336;59;916;495;4750;3798;-19;-19;-14;27422;
3467;609400;-340;54;922;495;4749;3799;-19;0;-1;29747;
3469;609829;-337;61;917;496;4749;3797;0;-19;-14;54167;
3475;610767;-332;61;919;496;4751;3797;0;-19;-14;27159;
3477;611099;-340;56;920;494;4750;3797;-19;-19;-14;28996;
3483;612996;-334;59;918;494;4750;3798;-19;0;-1;65213;
3485;613301;-335;57;921;495;4748;3798;0;-19;-14;48764;
3491;614295;-345;49;925;493;4752;3797;0;0;-1;5379;
3493;614611;-334;59;916;494;4750;3797;0;-19;-14;4019;
3495;614929;-336;58;916;494;4751;3798;0;0;-1;38147;
3499;615664;-334;56;918;494;4750;3797;0;0;-1;46114;
3501;615995;-337;62;918;497;4750;3797;0;-19;-14;55740;
3507;616933;-339;53;917;488;4751;3795;-19;-19;-14;28174;
3509;617252;-334;63;915;500;4749;3799;-19;0;-1;14472;
3511;617667;-342;54;924;493;4751;3797;0;-19;-14;36671;
3515;618308;-340;54;919;495;4749;3798;0;-19;-14;18612;
3517;618626;-336;58;917;495;4749;3797;-19;0;-1;26347;
3523;619685;-333;55;920;495;4749;3797;-19;0;-1;58833;
3525;620007;-340;53;920;495;4750;3798;0;0;-1;55685;
3531;620962;-337;59;917;496;4750;3798;-19;-19;-14;30575;
