num; time; fix; lat; lon; alt; times; timems
3;2317;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;3009;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;3723;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;4401;0;55.910648;37.805382;200.000000;4294963635;4294967295
7;5114;0;55.910648;37.805382;200.000000;4294963635;4294967295
8;5817;0;55.910648;37.805382;200.000000;4294963635;4294967295
9;6533;0;55.910648;37.805382;200.000000;4294963635;4294967295
10;7212;0;55.910648;37.805382;200.000000;4294963635;4294967295
11;7937;0;55.910648;37.805382;200.000000;4294963635;4294967295
12;8626;0;55.910648;37.805382;200.000000;4294963635;4294967295
13;9340;0;55.910648;37.805382;200.000000;4294963635;4294967295
14;10031;0;55.910648;37.805382;200.000000;4294963635;4294967295
15;10746;0;55.910648;37.805382;200.000000;4294963635;4294967295
16;11437;0;55.910648;37.805382;200.000000;4294963635;4294967295
17;12163;0;55.910648;37.805382;200.000000;4294963635;4294967295
18;12852;0;55.910648;37.805382;200.000000;4294963635;4294967295
19;13592;0;55.910648;37.805382;200.000000;4294963635;4294967295
20;14558;0;55.910648;37.805382;200.000000;4294963635;4294967295
21;15520;0;55.910648;37.805382;200.000000;4294963635;4294967295
22;16475;0;55.910648;37.805382;200.000000;4294963635;4294967295
23;17587;0;55.910648;37.805382;200.000000;4294963635;4294967295
24;18503;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;737;0;55.910648;37.805382;200.000000;0;0
2;1441;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;2165;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;2855;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;3570;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;4260;0;55.910648;37.805382;200.000000;4294963635;4294967295
7;4960;0;55.910648;37.805382;200.000000;4294963635;4294967295
8;5650;0;55.910648;37.805382;200.000000;4294963635;4294967295
