"Number";"Time_ms";"Q1";"Q2";"Q3";"Q4";"Time";"crc"
788;120265;120.25399780273438;0.018971113488078117;0.3089253902435303;-0.9485753178596497;0.06640886515378952;3448;
789;120479;120.46800231933594;0.014198646880686283;0.33354151248931885;-0.9410743713378906;0.0541054792702198;13378;
791;120740;120.72899627685547;0.020697662606835365;0.3181711435317993;-0.9454872608184814;0.0662766695022583;56902;
793;121071;121.05999755859375;0.009042293764650822;0.3229539692401886;-0.9451238512992859;0.048579949885606766;34020;
795;121331;121.31999969482422;0.0008743164944462478;0.3557412624359131;-0.9341968894004822;0.026899803429841995;40637;
797;121606;121.59500122070312;0.007132307626307011;0.3429308831691742;-0.9384921193122864;0.03975006192922592;23938;
799;121866;121.8550033569336;0.008726383559405804;0.2827957570552826;-0.958104133605957;0.04457490146160126;45878;
801;122127;122.11599731445312;0.018562234938144684;0.314443975687027;-0.9469753503799438;0.06338901072740555;22675;
802;122245;122.23400115966797;0.02537866309285164;0.32422465085983276;-0.9427582025527954;0.07376398146152496;40900;
803;122489;122.47699737548828;0.020420508459210396;0.3370530903339386;-0.9392029047012329;0.06225726008415222;18422;
805;122748;122.73699951171875;0.030124293640255928;0.36855486035346985;-0.9259279370307922;0.07692379504442215;53957;
807;123008;122.99700164794922;0.03302416577935219;0.35437503457069397;-0.9305633306503296;0.08590558171272278;11798;
809;123268;123.25700378417969;0.028611406683921814;0.35921791195869446;-0.9298086166381836;0.0748312696814537;8470;
810;123384;123.37300109863281;0.03224444016814232;0.3724897503852844;-0.9239855408668518;0.08038882911205292;28326;
811;123585;123.5739974975586;0.03770033270120621;0.4052865505218506;-0.9085281491279602;0.09432898461818695;18335;
813;123844;123.83300018310547;0.03431696817278862;0.40371179580688477;-0.9102426767349243;0.08542459458112717;33655;
815;124213;124.20099639892578;0.04413586109876633;0.45174598693847656;-0.8851284384727478;0.10259263217449188;32482;
817;124476;124.46499633789062;0.030130187049508095;0.4499772787094116;-0.8891454339027405;0.0776720643043518;57731;
819;124836;124.82499694824219;0.013936749659478664;0.3816501200199127;-0.9229244589805603;0.04857218265533447;21803;
821;125101;125.08999633789062;0.010075222700834274;0.3895675837993622;-0.9202519655227661;0.035665348172187805;15721;
823;125360;125.3489990234375;0.016094336286187172;0.37452584505081177;-0.92570960521698;0.05032838135957718;41391;
824;125476;125.46499633789062;0.005028103943914175;0.36130473017692566;-0.9320232272148132;0.027683241292834282;42799;
825;125718;125.70700073242188;0.003174832323566079;0.3711699843406677;-0.9282833337783813;0.02264891378581524;28429;
827;125979;125.96800231933594;0.018977878615260124;0.39443281292915344;-0.9174288511276245;0.048856742680072784;2581;
829;126241;126.22899627685547;0.020030643790960312;0.37560972571372986;-0.9248279929161072;0.056649886071681976;43716;
831;126500;126.48899841308594;0.01920299418270588;0.3167746067047119;-0.9464097619056702;0.059946537017822266;31800;
832;126616;126.6050033569336;0.01034380029886961;0.3299746811389923;-0.942876398563385;0.04465277120471001;64166;
833;126818;126.80699920654297;0.0074090478010475636;0.3519357442855835;-0.9352917671203613;0.03627088665962219;44878;
834;126934;126.9229965209961;0.00813397578895092;0.3261110782623291;-0.9444858431816101;0.03914115950465202;27330;
835;127135;127.1240005493164;0.0026299352757632732;0.35804396867752075;-0.9334058165550232;0.02347712777554989;49645;
837;127409;127.39800262451172;0.019991664215922356;0.3830653131008148;-0.9220908880233765;0.051085468381643295;57345;
839;127669;127.65699768066406;0.024166252464056015;0.3687847852706909;-0.9269941449165344;0.06399709731340408;47950;
841;127943;127.93199920654297;0.02286461740732193;0.30530598759651184;-0.9496868252754211;0.06603323668241501;35012;
843;128203;128.19200134277344;0.022596728056669235;0.3325744569301605;-0.9405298829078674;0.06547552347183228;52113;
845;128464;128.4530029296875;0.008047369308769703;0.3493960201740265;-0.9362270832061768;0.0365583710372448;50534;
846;128593;128.58200073242188;0.008546309545636177;0.31989431381225586;-0.9465954899787903;0.039389368146657944;31606;
847;128820;128.8090057373047;0.01404187735170126;0.2989400029182434;-0.9528259634971619;0.050600308924913406;46005;
851;130099;130.08799743652344;0.05591270327568054;0.4781433343887329;-0.8672961592674255;0.1266888827085495;40196;
853;130358;130.3470001220703;0.0459148995578289;0.46637189388275146;-0.8756227493286133;0.11693492531776428;726;
855;130631;130.61900329589844;0.03979957103729248;0.46972140669822693;-0.8759574890136719;0.10235416144132614;7363;
856;130746;130.73500061035156;0.03985634818673134;0.48306718468666077;-0.8686875700950623;0.10217415541410446;28885;
857;130947;130.93499755859375;0.03442276269197464;0.5167673230171204;-0.8498830199241638;0.09729038178920746;7450;
859;131220;131.20799255371094;0.034810930490493774;0.5133408904075623;-0.8517641425132751;0.0988292247056961;31979;
861;131492;131.4810028076172;0.03348042443394661;0.5450851321220398;-0.8323925137519836;0.09425531327724457;36284;
865;132032;132.02099609375;0.016343696042895317;0.4864722490310669;-0.87117999792099;0.06421088427305222;50380;
866;132148;132.13699340820312;0.020549865439534187;0.5052401423454285;-0.8597863912582397;0.07125597447156906;48225;
867;132439;132.42799377441406;0.012422658503055573;0.43790164589881897;-0.8971138000488281;0.05722404643893242;65380;
868;132555;132.54400634765625;0.013001532293856144;0.41333839297294617;-0.9085635542869568;0.05911492556333542;32153;
871;133029;133.01800537109375;0.03146708756685257;0.4160624146461487;-0.9045432209968567;0.08776901662349701;38270;
873;133291;133.2790069580078;0.03349606320261955;0.4029042422771454;-0.9097609519958496;0.09424080699682236;19;
875;133552;133.5399932861328;0.029873300343751907;0.41780537366867065;-0.9039604663848877;0.0860331729054451;61407;
877;133909;133.89700317382812;0.021593650802969933;0.4016997814178467;-0.9134296774864197;0.06178329139947891;55120;
879;134182;134.17100524902344;0.03412434458732605;0.42841145396232605;-0.8990459442138672;0.08375928550958633;31127;
881;134458;134.4459991455078;0.021083183586597443;0.42382726073265076;-0.9034587740898132;0.06073198467493057;26679;
883;134731;134.72000122070312;0.02052217349410057;0.3620228171348572;-0.9297243356704712;0.06427305191755295;39044;
885;134991;134.97999572753906;0.01998290978372097;0.303248792886734;-0.950442373752594;0.06557495146989822;62873;
887;135251;135.24000549316406;0.021613679826259613;0.33149558305740356;-0.940864086151123;0.06646913290023804;18275;
888;135367;135.3560028076172;0.0272221602499485;0.3497345745563507;-0.9332544207572937;0.07733578979969025;48148;
889;135569;135.5570068359375;0.02966277301311493;0.33158761262893677;-0.9392449259757996;0.08359933644533157;3243;
890;135685;135.6739959716797;0.01662951335310936;0.3297775983810425;-0.9420944452285767;0.05855170637369156;3514;
891;135913;135.90199279785156;0.014484010636806488;0.3424418866634369;-0.9380579590797424;0.05070554465055466;35475;
893;136173;136.16200256347656;0.003442800138145685;0.3582138121128082;-0.9332927465438843;0.025210410356521606;10363;
895;136432;136.42100524902344;0.004353197757154703;0.29871734976768494;-0.9537799954414368;0.032444726675748825;60885;
897;136793;136.78199768066406;0.022256948053836823;0.36235928535461426;-0.9292265176773071;0.06883592903614044;60109;
898;136922;136.91099548339844;0.009226517751812935;0.35144296288490295;-0.9352448582649231;0.041470665484666824;63365;
899;137123;137.11099243164062;0.0055725122801959515;0.3634345829486847;-0.931020200252533;0.03294910117983818;31110;
901;137382;137.3699951171875;0.007143836468458176;0.30345284938812256;-0.9520214200019836;0.03899290785193443;60219;
903;137735;137.7239990234375;0.016926884651184082;0.36108309030532837;-0.9305810332298279;0.05789065361022949;31095;
905;138008;137.9969940185547;0.02203272096812725;0.34248530864715576;-0.9366797208786011;0.0696389228105545;16081;
907;138267;138.25599670410156;0.01907050609588623;0.3531801402568817;-0.9335424900054932;0.058297377079725266;58181;
909;138526;138.51499938964844;0.01985805295407772;0.332405149936676;-0.9409782290458679;0.06060037761926651;12042;
911;138799;138.78700256347656;0.019482621923089027;0.26903969049453735;-0.9609716534614563;0.06141197308897972;42210;
912;138918;138.906005859375;0.01958794705569744;0.24143867194652557;-0.9682885408401489;0.061163529753685;16958;
913;139137;139.12600708007812;0.023591388016939163;0.21750615537166595;-0.9734331965446472;0.06754507124423981;6739;
915;139402;139.38999938964844;0.021126773208379745;0.15556523203849792;-0.9856871962547302;0.06143224239349365;56378;
917;139661;139.64999389648438;0.020743735134601593;0.16104008257389069;-0.98407381772995;0.07235072553157806;63605;
919;139921;139.90899658203125;0.03681578114628792;0.1907341331243515;-0.9763349890708923;0.09505297243595123;21877;
920;140052;140.0399932861328;0.04295622557401657;0.2104121893644333;-0.9709179997444153;0.10582830756902695;43554;
921;140252;140.24099731445312;0.04346911236643791;0.19294534623622894;-0.9746469259262085;0.10462235659360886;61663;
923;140514;140.5030059814453;0.03539436310529709;0.13710050284862518;-0.9862391352653503;0.08534013479948044;1373;
924;140630;140.61900329589844;0.03194558992981911;0.15571478009223938;-0.9832375049591064;0.08931083977222443;58765;
925;140831;140.82000732421875;0.03666774556040764;0.1563267707824707;-0.9824779033660889;0.09462924301624298;3296;
927;141106;141.093994140625;0.028521688655018806;0.09849780052900314;-0.9922497272491455;0.07017909735441208;42206;
929;141366;141.35400390625;0.038172923028469086;0.13634845614433289;-0.9855428338050842;0.09304408729076385;42910;
930;141481;141.47000122070312;0.04442484676837921;0.1537151336669922;-0.9816099405288696;0.10411535203456879;15052;
931;141682;141.67100524902344;0.05328124761581421;0.18422308564186096;-0.9736552834510803;0.12336252629756927;57649;
933;141956;141.94500732421875;0.05041269585490227;0.2327696681022644;-0.9624199271202087;0.13047921657562256;49548;
934;142072;142.06100463867188;0.03802203759551048;0.24429498612880707;-0.9624584913253784;0.11201754957437515;41720;
935;142354;142.34300231933594;0.04831494018435478;0.28996822237968445;-0.9464966654777527;0.1331469565629959;47077;
937;142628;142.61700439453125;0.04485118016600609;0.229909285902977;-0.965075671672821;0.1172993928194046;53822;
939;142902;142.89100646972656;0.043138425797224045;0.2601583003997803;-0.957783579826355;0.11448739469051361;61515;
941;143163;143.15199279785156;0.05392475426197052;0.28473320603370667;-0.9480795860290527;0.1310124546289444;40348;
943;143456;143.44400024414062;0.05838455632328987;0.3245025873184204;-0.9329342842102051;0.14464779198169708;38354;
945;143715;143.70399475097656;0.05121595412492752;0.332370787858963;-0.9331151843070984;0.12728942930698395;307;
946;143832;143.8209991455078;0.05180346965789795;0.351865291595459;-0.9251824021339417;0.13245703279972076;50703;
947;144033;144.02099609375;0.05102305859327316;0.33566513657569885;-0.931408703327179;0.13116200268268585;17041;
948;144149;144.13699340820312;0.03844171762466431;0.32791227102279663;-0.9379284977912903;0.10623463988304138;23153;
949;144350;144.33799743652344;0.0332510769367218;0.3417748212814331;-0.9345223903656006;0.09355372190475464;38561;
951;144609;144.59800720214844;0.031462669372558594;0.2830350995063782;-0.954372227191925;0.08985987305641174;28456;
952;144725;144.71400451660156;0.020204875618219376;0.29473745822906494;-0.9526014924049377;0.07260902971029282;41038;
953;145008;144.9969940185547;0.03057127632200718;0.3086908459663391;-0.9463503360748291;0.0905347466468811;38905;
955;145268;145.2570037841797;0.032882627099752426;0.3440414369106293;-0.9346866607666016;0.08315710723400116;18792;
957;145528;145.51699829101562;0.04369913041591644;0.3685291111469269;-0.9229130744934082;0.10250953584909439;41733;
959;145808;145.7969970703125;0.05050855875015259;0.40515783429145813;-0.9051837921142578;0.1180603876709938;46955;
961;146076;146.06500244140625;0.048263292759656906;0.44362008571624756;-0.8866003751754761;0.12170299887657166;44331;
962;146192;146.18099975585938;0.037870071828365326;0.35676783323287964;-0.9275906682014465;0.10420278459787369;29531;
963;146392;146.38099670410156;0.02281947061419487;0.2844275236129761;-0.9537986516952515;0.09406591951847076;10315;
965;146666;146.65499877929688;0.03332173824310303;0.2693483829498291;-0.9573042392730713;0.09954732656478882;54198;
967;146927;146.91600036621094;0.031774815171957016;0.2092018872499466;-0.9731305837631226;0.09078454226255417;30673;
968;147043;147.03199768066406;0.02706068754196167;0.22714124619960785;-0.9694408774375916;0.0886511504650116;4681;
969;147260;147.2480010986328;0.028843829408288002;0.2543111741542816;-0.9627851843833923;0.08682569116353989;26104;
970;147375;147.36399841308594;0.030272075906395912;0.2590700089931488;-0.9615435004234314;0.08602530509233475;38685;
971;147576;147.56500244140625;0.03940870240330696;0.23521573841571808;-0.9672991633415222;0.08633008599281311;65504;
973;147837;147.8249969482422;0.038754597306251526;0.2657244801521301;-0.9588249921798706;0.09242954105138779;19131;
975;148111;148.10000610351562;0.05258742347359657;0.2901875078678131;-0.9488640427589417;0.11261765658855438;30895;
