"Number";"Time_ms";"Temp BME";"Pressure";"Humidity";Height BME";"Lux";"State";"crc"
131;80229;2310;99409;55;0.19073033332824707;8.276216506958008;0;11807;
132;80804;2310;99409;55;0.16550539433956146;7.6621623039245605;0;60718;
133;81336;2310;99406;55;0.47765156626701355;7.7976179122924805;0;16946;
134;81895;2311;99408;55;0.2752915322780609;7.6621623039245605;0;25493;
135;82421;2311;99406;55;0.4858638644218445;7.5946502685546875;0;62823;
136;83005;2311;99410;55;0.1264122575521469;7.527283191680908;0;36968;
137;83679;2311;99405;55;0.5071455240249634;7.126133918762207;0;28069;
138;84213;2312;99406;55;0.42561212182044983;6.599543571472168;0;35284;
139;84734;2312;99407;55;0.4054507613182068;6.9275431632995605;0;28620;
140;85337;2312;99408;55;0.27099311351776123;8.552785873413086;0;38253;
141;85966;2312;99407;55;0.4106311798095703;8.761672973632812;0;6717;
142;86544;2312;99404;55;0.5921601057052612;8.9718017578125;0;46904;
143;87842;2312;99407;55;0.35815078020095825;16.559284210205078;0;10689;
144;88374;2313;99408;55;0.3141176104545593;21.021808624267578;0;50321;
145;88920;2313;99404;55;0.6222265362739563;21.288902282714844;0;52999;
146;89451;2314;99408;55;0.2815681993961334;20.490753173828125;0;30732;
147;90122;2314;99405;55;0.5349496006965637;16.808067321777344;0;10987;
148;90808;2314;99407;55;0.37841495871543884;21.55704116821289;0;51735;
149;91292;2314;99407;55;0.40938398241996765;18.493913650512695;0;22880;
150;91920;2314;99409;55;0.16568730771541595;17.729442596435547;0;290;
151;92413;2315;99407;55;0.36276158690452576;16.97454071044922;0;3113;
152;93136;2315;99407;55;0.34778445959091187;17.225109100341797;0;48677;
153;93697;2315;99404;55;0.6010627150535583;19.3544921875;0;39298;
154;94244;2315;99407;55;0.39688533544540405;18.068029403686523;0;5048;
155;94769;2316;99410;55;0.14203786849975586;14.84799861907959;0;43078;
156;95372;2316;99408;55;0.26298609375953674;10.917499542236328;0;48524;
157;95947;2316;99409;55;0.22728891670703888;8.276216506958008;0;13264;
158;96527;2316;99406;55;0.4198658764362335;8.138771057128906;0;8862;
159;97070;2317;99409;55;0.23618899285793304;8.070260047912598;0;61919;
160;97698;2317;99407;55;0.3821471035480499;7.7976179122924805;0;54832;
161;98439;2318;99405;55;0.5145922303199768;6.9275431632995605;0;56633;
162;98906;2318;99405;55;0.5242782235145569;8.483434677124023;0;15678;
163;99452;2318;99406;55;0.4511895477771759;9.324751853942871;0;45068;
164;99984;2319;99407;55;0.33981817960739136;7.6621623039245605;0;61812;
165;100629;2319;99410;55;0.15298199653625488;7.4600605964660645;0;27199;
166;101100;2319;99408;55;0.307390034198761;7.865580081939697;0;27830;
167;101706;2319;99406;55;0.45481011271476746;8.345149040222168;0;20770;
168;102238;2320;99410;55;0.15535905957221985;7.9336652755737305;0;42700;
169;102879;2320;99410;55;0.1215837225317955;9.1831636428833;0;23899;
170;103361;2321;99408;55;0.3050563931465149;14.1309232711792;0;8393;
171;103962;2320;99404;55;0.6141987442970276;19.70200538635254;0;61978;
172;104607;2321;99404;55;0.6179314851760864;23.00471305847168;0;53053;
173;105076;2321;99407;55;0.36509355902671814;21.73638153076172;0;51402;
174;105623;2322;99406;55;0.4367363154888153;21.73638153076172;0;48370;
175;106281;2322;99408;55;0.27827954292297363;23.46317481994629;0;13015;
176;107006;2322;99409;55;0.18188048899173737;24.76223373413086;0;23697;
177;107587;2322;99405;55;0.5684233903884888;25.703935623168945;0;64995;
178;108872;2323;99407;55;0.38800010085105896;25.798734664916992;0;34388;
179;109433;2323;99408;55;0.2779788076877594;26.179100036621094;0;59482;
180;109979;2323;99405;55;0.5307229161262512;25.798734664916992;0;53672;
181;110607;2323;99405;55;0.5760948061943054;25.798734664916992;0;3290;
182;111177;2324;99407;55;0.36190393567085266;25.89365577697754;0;36355;
183;111867;2324;99404;55;0.6185848712921143;26.753097534179688;0;54321;
184;112335;2325;99405;55;0.5032880902290344;25.798734664916992;0;62506;
185;113034;2325;99405;55;0.5717762112617493;26.36997413635254;0;55577;
186;113500;2325;99407;55;0.40170830488204956;26.274478912353516;0;36622;
187;114186;2325;99405;55;0.4973421096801758;25.703935623168945;0;41195;
188;114668;2326;99408;55;0.27231186628341675;26.083837509155273;0;49821;
189;115215;2326;99404;55;0.5967223644256592;25.703935623168945;0;54194;
190;115945;2327;99407;55;0.38137707114219666;25.798734664916992;0;2742;
191;116563;2327;99403;55;0.7264253497123718;25.514677047729492;0;64252;
192;117192;2327;99406;55;0.45562463998794556;25.043537139892578;0;61640;
193;117789;2327;99406;55;0.45553264021873474;23.92454719543457;0;7327;
194;118277;2328;99405;55;0.5058963894844055;22.006256103515625;0;49388;
195;118797;2328;99406;55;0.4386533796787262;20.139019012451172;0;38568;
196;119487;2328;99408;55;0.28402888774871826;16.725021362304688;0;23715;
197;120007;2329;99407;55;0.3272935748100281;12.115445137023926;0;44421;
198;120598;2328;99405;55;0.5464822053909302;20.051382064819336;0;30842;
199;121190;2329;99404;55;0.6653439998626709;20.844324111938477;0;12805;
200;121725;2329;99404;55;0.6478853225708008;19.8764591217041;0;31288;
201;122374;2330;99404;55;0.6496313810348511;20.402650833129883;0;64081;
202;122867;2330;99408;55;0.2578606903553009;21.73638153076172;0;5472;
203;123497;2330;99405;55;0.5228227376937866;19.181440353393555;0;37513;
204;124071;2331;99404;55;0.6268215179443359;16.394025802612305;0;43026;
205;124692;2331;99404;55;0.6325846314430237;16.14703369140625;0;60919;
206;125219;2331;99407;55;0.37070026993751526;16.394025802612305;0;36441;
207;125837;2332;99405;55;0.541278064250946;15.819385528564453;0;47791;
208;126359;2332;99405;55;0.5212292671203613;15.819385528564453;0;2107;
209;127047;2332;99406;55;0.4655938446521759;15.331520080566406;0;57114;
210;127527;2333;99404;55;0.6135385036468506;15.412529945373535;0;47303;
211;128062;2332;99402;55;0.8256423473358154;15.412529945373535;0;37182;
212;128719;2333;99403;55;0.7284916639328003;15.008689880371094;0;55075;
213;129958;2334;99401;55;0.8506307005882263;15.16986083984375;0;31918;
214;130490;2334;99402;55;0.7995062470436096;14.928284645080566;0;47013;
215;131078;2335;99404;55;0.6300076842308044;14.928284645080566;0;5825;
216;131624;2334;99405;55;0.5518122315406799;15.250630378723145;0;11098;
217;132350;2335;99403;55;0.7230746746063232;15.16986083984375;0;33965;
218;132888;2335;99407;55;0.36418795585632324;15.737772941589355;0;30940;
219;133409;2335;99404;55;0.6318513751029968;14.928284645080566;0;45218;
220;134041;2336;99405;55;0.5231684446334839;16.064943313598633;0;42874;
221;134576;2336;99403;55;0.6705392003059387;15.331520080566406;0;39452;
222;135110;2337;99401;55;0.8572717308998108;15.250630378723145;0;25398;
223;135811;2337;99401;55;0.8856819272041321;15.331520080566406;0;63570;
224;136292;2337;99403;55;0.7420762181282043;15.656281471252441;0;33898;
225;137035;2337;99402;55;0.794457733631134;16.476594924926758;0;50583;
226;137595;2337;99406;55;0.49504172801971436;18.665090560913086;0;25683;
227;138126;2338;99406;55;0.4425104856491089;22.640018463134766;0;10849;
228;138658;2338;99404;55;0.5918859839439392;23.64736557006836;0;23488;
229;139260;2338;99402;55;0.7639027237892151;21.73638153076172;0;33120;
230;139779;2338;99402;55;0.7639027237892151;19.181440353393555;0;58796;
231;140372;2339;99406;55;0.45397862792015076;19.267908096313477;0;32981;
232;140950;2340;99404;55;0.6317683458328247;20.402650833129883;0;37947;
233;141594;2340;99407;55;0.35624510049819946;20.139019012451172;0;11632;
234;142266;2340;99404;55;0.6026193499565125;9.1831636428833;0;55265;
236;143309;2340;99403;55;0.6840099096298218;6.210951805114746;0;23973;
237;143945;2341;99407;55;0.3839196562767029;5.450630187988281;0;41902;
238;144468;2341;99406;55;0.47500255703926086;6.599543571472168;0;12495;
239;145127;2341;99404;55;0.5939761400222778;6.082653522491455;0;7031;
240;145663;2342;99405;55;0.5492920279502869;9.824559211730957;0;11515;
241;146305;2342;99407;55;0.3565552234649658;4.713752269744873;0;13341;
242;146785;2342;99408;55;0.2905605733394623;4.177344799041748;0;53965;
243;147488;2343;99408;55;0.3131313920021057;4.65344762802124;0;56811;
244;147969;2343;99407;55;0.3835723102092743;4.118637561798096;0;15815;
